county_name,median_household_income,zip code tabulation area
ZCTA5 78363,51908,78363
ZCTA5 78368,40153,78368
ZCTA5 78369,-666666666,78369
ZCTA5 78370,61350,78370
ZCTA5 78371,39063,78371
ZCTA5 78372,52083,78372
ZCTA5 78373,80250,78373
ZCTA5 78374,82791,78374
ZCTA5 78375,46529,78375
ZCTA5 78376,61346,78376
ZCTA5 78377,45884,78377
ZCTA5 78379,66019,78379
ZCTA5 78380,57188,78380
ZCTA5 78382,59131,78382
ZCTA5 78383,68996,78383
ZCTA5 78384,44324,78384
ZCTA5 78385,45455,78385
ZCTA5 78387,47951,78387
ZCTA5 78389,41295,78389
ZCTA5 78390,62500,78390
ZCTA5 78391,67857,78391
ZCTA5 78393,57440,78393
ZCTA5 78401,29968,78401
ZCTA5 78402,52560,78402
ZCTA5 78404,56488,78404
ZCTA5 78405,34063,78405
ZCTA5 78406,49653,78406
ZCTA5 78407,50933,78407
ZCTA5 78408,40910,78408
ZCTA5 78409,62926,78409
ZCTA5 78410,82467,78410
ZCTA5 78411,58667,78411
ZCTA5 78412,57503,78412
ZCTA5 78413,72849,78413
ZCTA5 78414,95423,78414
ZCTA5 78415,51970,78415
ZCTA5 78416,44320,78416
ZCTA5 78417,56325,78417
ZCTA5 78418,89769,78418
ZCTA5 78419,77750,78419
ZCTA5 78501,47809,78501
ZCTA5 78503,44879,78503
ZCTA5 78504,71648,78504
ZCTA5 78516,50282,78516
ZCTA5 78520,45093,78520
ZCTA5 78521,38633,78521
ZCTA5 78526,66339,78526
ZCTA5 78535,37838,78535
ZCTA5 78536,41136,78536
ZCTA5 78537,35214,78537
ZCTA5 78538,41081,78538
ZCTA5 78539,60202,78539
ZCTA5 78540,-666666666,78540
ZCTA5 78541,45738,78541
ZCTA5 78542,51979,78542
ZCTA5 78543,46624,78543
ZCTA5 78545,21875,78545
ZCTA5 78547,11125,78547
ZCTA5 78548,39306,78548
ZCTA5 78549,-666666666,78549
ZCTA5 78550,46341,78550
ZCTA5 78552,62235,78552
ZCTA5 78557,45919,78557
ZCTA5 78558,-666666666,78558
ZCTA5 78559,42861,78559
ZCTA5 78560,51637,78560
ZCTA5 78561,26339,78561
ZCTA5 78562,58846,78562
ZCTA5 78563,65476,78563
ZCTA5 78564,-666666666,78564
ZCTA5 78565,-666666666,78565
ZCTA5 78566,55121,78566
ZCTA5 78567,36250,78567
ZCTA5 78569,53150,78569
ZCTA5 78570,38396,78570
ZCTA5 78572,50562,78572
ZCTA5 78573,47038,78573
ZCTA5 78574,45379,78574
ZCTA5 78575,69971,78575
ZCTA5 78576,39956,78576
ZCTA5 78577,44871,78577
ZCTA5 78578,49396,78578
ZCTA5 78579,27941,78579
ZCTA5 78580,44362,78580
ZCTA5 78582,40221,78582
ZCTA5 78583,59217,78583
ZCTA5 78584,29398,78584
ZCTA5 78585,-666666666,78585
ZCTA5 78586,42515,78586
ZCTA5 78588,-666666666,78588
ZCTA5 78589,50099,78589
ZCTA5 78590,32857,78590
ZCTA5 78591,-666666666,78591
ZCTA5 78592,30156,78592
ZCTA5 78593,34773,78593
ZCTA5 78594,23258,78594
ZCTA5 78595,46125,78595
ZCTA5 78596,53097,78596
ZCTA5 78597,62557,78597
ZCTA5 78598,23523,78598
ZCTA5 78599,56566,78599
ZCTA5 78602,82500,78602
ZCTA5 78605,79092,78605
ZCTA5 78606,89688,78606
ZCTA5 78607,54531,78607
ZCTA5 78608,90500,78608
ZCTA5 78609,67578,78609
ZCTA5 78610,103562,78610
ZCTA5 78611,74098,78611
ZCTA5 78612,81275,78612
ZCTA5 78613,116893,78613
ZCTA5 78614,58553,78614
ZCTA5 78615,73462,78615
ZCTA5 78616,68191,78616
ZCTA5 78617,74773,78617
ZCTA5 78618,84688,78618
ZCTA5 78619,171398,78619
ZCTA5 78620,138639,78620
ZCTA5 78621,92103,78621
ZCTA5 78622,64583,78622
ZCTA5 78623,100000,78623
ZCTA5 78624,71082,78624
ZCTA5 78626,94927,78626
ZCTA5 78628,111491,78628
ZCTA5 78629,64807,78629
ZCTA5 78631,66875,78631
ZCTA5 78632,63173,78632
ZCTA5 78633,95510,78633
ZCTA5 78634,105023,78634
ZCTA5 78635,-666666666,78635
ZCTA5 78636,65313,78636
ZCTA5 78638,60000,78638
ZCTA5 78639,55870,78639
ZCTA5 78640,83735,78640
ZCTA5 78641,124614,78641
ZCTA5 78642,117490,78642
ZCTA5 78643,64451,78643
ZCTA5 78644,70496,78644
ZCTA5 78645,107736,78645
ZCTA5 78648,55406,78648
ZCTA5 78650,62125,78650
ZCTA5 78652,126333,78652
ZCTA5 78653,95651,78653
ZCTA5 78654,65503,78654
ZCTA5 78655,53750,78655
ZCTA5 78656,56923,78656
ZCTA5 78657,81518,78657
ZCTA5 78658,-666666666,78658
ZCTA5 78659,82635,78659
ZCTA5 78660,105874,78660
ZCTA5 78661,-666666666,78661
ZCTA5 78662,67756,78662
ZCTA5 78663,150593,78663
ZCTA5 78664,83599,78664
ZCTA5 78665,113365,78665
ZCTA5 78666,52432,78666
ZCTA5 78669,125600,78669
ZCTA5 78670,82589,78670
ZCTA5 78671,32093,78671
ZCTA5 78672,46033,78672
ZCTA5 78674,89500,78674
ZCTA5 78675,33068,78675
ZCTA5 78676,86122,78676
ZCTA5 78677,-666666666,78677
ZCTA5 78681,123948,78681
ZCTA5 78701,148049,78701
ZCTA5 78702,87342,78702
ZCTA5 78703,139617,78703
ZCTA5 78704,89258,78704
ZCTA5 78705,24126,78705
ZCTA5 78712,-666666666,78712
ZCTA5 78717,136960,78717
ZCTA5 78719,53712,78719
ZCTA5 78721,80573,78721
ZCTA5 78722,92543,78722
ZCTA5 78723,81986,78723
ZCTA5 78724,69925,78724
ZCTA5 78725,94603,78725
ZCTA5 78726,96352,78726
ZCTA5 78727,104347,78727
ZCTA5 78728,70092,78728
ZCTA5 78729,78889,78729
ZCTA5 78730,141794,78730
ZCTA5 78731,98555,78731
ZCTA5 78732,187286,78732
ZCTA5 78733,193786,78733
ZCTA5 78734,125074,78734
ZCTA5 78735,118593,78735
ZCTA5 78736,96385,78736
ZCTA5 78737,151635,78737
ZCTA5 78738,158194,78738
ZCTA5 78739,205821,78739
ZCTA5 78741,59049,78741
ZCTA5 78742,67500,78742
ZCTA5 78744,74702,78744
ZCTA5 78745,80437,78745
ZCTA5 78746,174367,78746
ZCTA5 78747,90704,78747
ZCTA5 78748,94143,78748
ZCTA5 78749,118174,78749
ZCTA5 78750,118186,78750
ZCTA5 78751,75972,78751
ZCTA5 78752,62931,78752
ZCTA5 78753,60045,78753
ZCTA5 78754,88382,78754
ZCTA5 78756,97264,78756
ZCTA5 78757,96667,78757
ZCTA5 78758,68322,78758
ZCTA5 78759,97688,78759
ZCTA5 78801,54375,78801
ZCTA5 78802,-666666666,78802
ZCTA5 78827,28438,78827
ZCTA5 78828,66250,78828
ZCTA5 78829,35132,78829
ZCTA5 78830,32188,78830
ZCTA5 78832,52386,78832
ZCTA5 78833,38250,78833
ZCTA5 78834,26508,78834
ZCTA5 78836,67396,78836
ZCTA5 78837,-666666666,78837
ZCTA5 78838,-666666666,78838
ZCTA5 78839,57083,78839
ZCTA5 78840,57201,78840
ZCTA5 78841,-666666666,78841
ZCTA5 78842,-666666666,78842
ZCTA5 78843,-666666666,78843
ZCTA5 78850,75667,78850
ZCTA5 78851,-666666666,78851
ZCTA5 78852,48911,78852
ZCTA5 78860,-666666666,78860
ZCTA5 78861,60216,78861
ZCTA5 78870,70411,78870
ZCTA5 78871,-666666666,78871
ZCTA5 78872,38063,78872
ZCTA5 78873,59091,78873
ZCTA5 78877,39785,78877
ZCTA5 78879,71250,78879
ZCTA5 78880,36563,78880
ZCTA5 78881,34259,78881
ZCTA5 78883,72539,78883
ZCTA5 78884,73583,78884
ZCTA5 78885,78750,78885
ZCTA5 78886,118125,78886
ZCTA5 78931,-666666666,78931
ZCTA5 78932,68214,78932
ZCTA5 78933,68125,78933
ZCTA5 78934,64375,78934
ZCTA5 78935,-666666666,78935
ZCTA5 78938,62917,78938
ZCTA5 78940,86604,78940
ZCTA5 78941,70588,78941
ZCTA5 78942,66184,78942
ZCTA5 78943,-666666666,78943
ZCTA5 78944,119038,78944
ZCTA5 78945,70035,78945
ZCTA5 78946,70458,78946
ZCTA5 78947,73984,78947
ZCTA5 78948,-666666666,78948
ZCTA5 78949,86410,78949
ZCTA5 78950,98391,78950
ZCTA5 78951,-666666666,78951
ZCTA5 78953,84802,78953
ZCTA5 78954,97857,78954
ZCTA5 78956,65744,78956
ZCTA5 78957,63732,78957
ZCTA5 78959,57610,78959
ZCTA5 78962,71755,78962
ZCTA5 78963,87105,78963
ZCTA5 79001,128750,79001
ZCTA5 79002,93750,79002
ZCTA5 79003,86250,79003
ZCTA5 79005,67462,79005
ZCTA5 79007,58524,79007
ZCTA5 79008,-666666666,79008
ZCTA5 79009,40908,79009
ZCTA5 79010,97708,79010
ZCTA5 79011,80125,79011
ZCTA5 79012,-666666666,79012
ZCTA5 79013,49013,79013
ZCTA5 79014,67411,79014
ZCTA5 79015,86793,79015
ZCTA5 79016,-666666666,79016
ZCTA5 79018,54375,79018
ZCTA5 79019,70167,79019
ZCTA5 79021,74375,79021
ZCTA5 79022,75880,79022
ZCTA5 79024,68750,79024
ZCTA5 79025,-666666666,79025
ZCTA5 79027,63933,79027
ZCTA5 79029,65101,79029
ZCTA5 79031,50455,79031
ZCTA5 79032,48194,79032
ZCTA5 79033,-666666666,79033
ZCTA5 79034,80625,79034
ZCTA5 79035,77938,79035
ZCTA5 79036,72963,79036
ZCTA5 79039,52269,79039
ZCTA5 79040,77933,79040
ZCTA5 79041,55331,79041
ZCTA5 79042,56607,79042
ZCTA5 79043,53018,79043
ZCTA5 79044,52366,79044
ZCTA5 79045,52124,79045
ZCTA5 79046,91875,79046
ZCTA5 79051,-666666666,79051
ZCTA5 79052,57646,79052
ZCTA5 79053,40000,79053
ZCTA5 79054,68750,79054
ZCTA5 79056,-666666666,79056
ZCTA5 79057,66000,79057
ZCTA5 79058,-666666666,79058
ZCTA5 79059,59375,79059
ZCTA5 79061,81563,79061
ZCTA5 79062,-666666666,79062
ZCTA5 79063,72708,79063
ZCTA5 79064,60625,79064
ZCTA5 79065,54351,79065
ZCTA5 79066,-666666666,79066
ZCTA5 79068,84310,79068
ZCTA5 79070,62077,79070
ZCTA5 79072,49104,79072
ZCTA5 79073,-666666666,79073
ZCTA5 79078,-666666666,79078
ZCTA5 79079,50066,79079
ZCTA5 79080,39286,79080
ZCTA5 79081,63333,79081
ZCTA5 79082,-666666666,79082
ZCTA5 79083,56250,79083
ZCTA5 79084,53462,79084
ZCTA5 79085,-666666666,79085
ZCTA5 79086,56667,79086
ZCTA5 79087,63008,79087
ZCTA5 79088,32976,79088
ZCTA5 79091,-666666666,79091
ZCTA5 79092,72829,79092
ZCTA5 79093,75147,79093
ZCTA5 79094,-666666666,79094
ZCTA5 79095,51395,79095
ZCTA5 79096,66037,79096
ZCTA5 79097,113125,79097
ZCTA5 79098,38105,79098
ZCTA5 79101,38291,79101
ZCTA5 79102,47878,79102
ZCTA5 79103,53879,79103
ZCTA5 79104,45119,79104
ZCTA5 79106,50271,79106
ZCTA5 79107,38047,79107
ZCTA5 79108,60115,79108
ZCTA5 79109,67831,79109
ZCTA5 79110,63647,79110
ZCTA5 79111,67375,79111
ZCTA5 79118,82990,79118
ZCTA5 79119,94044,79119
ZCTA5 79121,73375,79121
ZCTA5 79124,101604,79124
ZCTA5 79201,55938,79201
ZCTA5 79220,45750,79220
ZCTA5 79223,-666666666,79223
ZCTA5 79225,69659,79225
ZCTA5 79226,49318,79226
ZCTA5 79227,42237,79227
ZCTA5 79229,42917,79229
ZCTA5 79230,48393,79230
ZCTA5 79231,-666666666,79231
ZCTA5 79233,-666666666,79233
ZCTA5 79234,78523,79234
ZCTA5 79235,48140,79235
ZCTA5 79236,59375,79236
ZCTA5 79237,78194,79237
ZCTA5 79239,31250,79239
ZCTA5 79240,125625,79240
ZCTA5 79241,54125,79241
ZCTA5 79243,26786,79243
ZCTA5 79244,71513,79244
ZCTA5 79245,44095,79245
ZCTA5 79247,-666666666,79247
ZCTA5 79248,37500,79248
ZCTA5 79250,43438,79250
ZCTA5 79251,-666666666,79251
ZCTA5 79252,59244,79252
ZCTA5 79255,49583,79255
ZCTA5 79256,36382,79256
ZCTA5 79257,32800,79257
ZCTA5 79258,-666666666,79258
ZCTA5 79259,-666666666,79259
ZCTA5 79261,57188,79261
ZCTA5 79311,63958,79311
ZCTA5 79312,53646,79312
ZCTA5 79313,57619,79313
ZCTA5 79314,-666666666,79314
ZCTA5 79316,41698,79316
ZCTA5 79322,49432,79322
ZCTA5 79323,71723,79323
ZCTA5 79324,-666666666,79324
ZCTA5 79325,74875,79325
ZCTA5 79326,-666666666,79326
ZCTA5 79329,69725,79329
ZCTA5 79330,121429,79330
ZCTA5 79331,42500,79331
ZCTA5 79336,51257,79336
ZCTA5 79339,49444,79339
ZCTA5 79342,98068,79342
ZCTA5 79343,61250,79343
ZCTA5 79344,-666666666,79344
ZCTA5 79345,64688,79345
ZCTA5 79346,39850,79346
ZCTA5 79347,70509,79347
ZCTA5 79350,44563,79350
ZCTA5 79351,60833,79351
ZCTA5 79353,111875,79353
ZCTA5 79355,79340,79355
ZCTA5 79356,52870,79356
ZCTA5 79357,55938,79357
ZCTA5 79358,75417,79358
ZCTA5 79359,53750,79359
ZCTA5 79360,81607,79360
ZCTA5 79363,77264,79363
ZCTA5 79364,57151,79364
ZCTA5 79366,120156,79366
ZCTA5 79367,44464,79367
ZCTA5 79369,-666666666,79369
ZCTA5 79370,46797,79370
ZCTA5 79371,68650,79371
ZCTA5 79372,61563,79372
ZCTA5 79373,50758,79373
ZCTA5 79376,-666666666,79376
ZCTA5 79377,36932,79377
ZCTA5 79378,112941,79378
ZCTA5 79379,58750,79379
ZCTA5 79380,51875,79380
ZCTA5 79381,63688,79381
ZCTA5 79382,82981,79382
ZCTA5 79383,-666666666,79383
ZCTA5 79401,23400,79401
ZCTA5 79402,-666666666,79402
ZCTA5 79403,41582,79403
ZCTA5 79404,45653,79404
ZCTA5 79406,-666666666,79406
ZCTA5 79407,61563,79407
ZCTA5 79410,44650,79410
ZCTA5 79411,39259,79411
ZCTA5 79412,44610,79412
ZCTA5 79413,65719,79413
ZCTA5 79414,48587,79414
ZCTA5 79415,37072,79415
ZCTA5 79416,65774,79416
ZCTA5 79423,82854,79423
ZCTA5 79424,91572,79424
ZCTA5 79501,53539,79501
ZCTA5 79502,65114,79502
ZCTA5 79503,90795,79503
ZCTA5 79504,66208,79504
ZCTA5 79505,38295,79505
ZCTA5 79506,39306,79506
ZCTA5 79508,74583,79508
ZCTA5 79510,64338,79510
ZCTA5 79511,81071,79511
ZCTA5 79512,49602,79512
ZCTA5 79517,63889,79517
ZCTA5 79518,-666666666,79518
ZCTA5 79519,152938,79519
ZCTA5 79520,52847,79520
ZCTA5 79521,60227,79521
ZCTA5 79525,67306,79525
ZCTA5 79526,66875,79526
ZCTA5 79527,80417,79527
ZCTA5 79528,69342,79528
ZCTA5 79529,35329,79529
ZCTA5 79530,51250,79530
ZCTA5 79532,50625,79532
ZCTA5 79533,41406,79533
ZCTA5 79534,91389,79534
ZCTA5 79535,53750,79535
ZCTA5 79536,67788,79536
ZCTA5 79537,43571,79537
ZCTA5 79538,-666666666,79538
ZCTA5 79539,55179,79539
ZCTA5 79540,100000,79540
ZCTA5 79541,58901,79541
ZCTA5 79543,63403,79543
ZCTA5 79544,56786,79544
ZCTA5 79545,51179,79545
ZCTA5 79546,49650,79546
ZCTA5 79547,29258,79547
ZCTA5 79548,53750,79548
ZCTA5 79549,57063,79549
ZCTA5 79553,48313,79553
ZCTA5 79556,47221,79556
ZCTA5 79560,-666666666,79560
ZCTA5 79561,71818,79561
ZCTA5 79562,117901,79562
ZCTA5 79563,53553,79563
ZCTA5 79565,115536,79565
ZCTA5 79566,46875,79566
ZCTA5 79567,47039,79567
ZCTA5 79601,53049,79601
ZCTA5 79602,78850,79602
ZCTA5 79603,52055,79603
ZCTA5 79605,56890,79605
ZCTA5 79606,73381,79606
ZCTA5 79607,58372,79607
ZCTA5 79699,-666666666,79699
ZCTA5 79701,57500,79701
ZCTA5 79703,88718,79703
ZCTA5 79705,95939,79705
ZCTA5 79706,99515,79706
ZCTA5 79707,99732,79707
ZCTA5 79713,69500,79713
ZCTA5 79714,86458,79714
ZCTA5 79718,31250,79718
ZCTA5 79719,29408,79719
ZCTA5 79720,66655,79720
ZCTA5 79721,-666666666,79721
ZCTA5 79730,-666666666,79730
ZCTA5 79731,71818,79731
ZCTA5 79733,73333,79733
ZCTA5 79734,43646,79734
ZCTA5 79735,59167,79735
ZCTA5 79738,80179,79738
ZCTA5 79739,125125,79739
ZCTA5 79741,100274,79741
ZCTA5 79742,75156,79742
ZCTA5 79743,105385,79743
ZCTA5 79744,54063,79744
ZCTA5 79745,85083,79745
ZCTA5 79748,80809,79748
ZCTA5 79749,-666666666,79749
ZCTA5 79752,45625,79752
ZCTA5 79754,-666666666,79754
ZCTA5 79755,136635,79755
ZCTA5 79756,72101,79756
ZCTA5 79758,130489,79758
ZCTA5 79759,-666666666,79759
ZCTA5 79761,66593,79761
ZCTA5 79762,76569,79762
ZCTA5 79763,54668,79763
ZCTA5 79764,77249,79764
ZCTA5 79765,96260,79765
ZCTA5 79766,71346,79766
ZCTA5 79769,-666666666,79769
ZCTA5 79770,-666666666,79770
ZCTA5 79772,57474,79772
ZCTA5 79776,-666666666,79776
ZCTA5 79777,-666666666,79777
ZCTA5 79778,68883,79778
ZCTA5 79780,-666666666,79780
ZCTA5 79781,65972,79781
ZCTA5 79782,73295,79782
ZCTA5 79783,158500,79783
ZCTA5 79785,-666666666,79785
ZCTA5 79788,71014,79788
ZCTA5 79789,111875,79789
ZCTA5 79821,55047,79821
ZCTA5 79830,50584,79830
ZCTA5 79832,-666666666,79832
ZCTA5 79834,46462,79834
ZCTA5 79835,36778,79835
ZCTA5 79836,52129,79836
ZCTA5 79837,-666666666,79837
ZCTA5 79838,36366,79838
ZCTA5 79839,31863,79839
ZCTA5 79842,43064,79842
ZCTA5 79843,31452,79843
ZCTA5 79845,19650,79845
ZCTA5 79846,-666666666,79846
ZCTA5 79847,38864,79847
ZCTA5 79848,55469,79848
ZCTA5 79849,43801,79849
ZCTA5 79851,56563,79851
ZCTA5 79852,43112,79852
ZCTA5 79853,62167,79853
ZCTA5 79854,30806,79854
ZCTA5 79855,35326,79855
ZCTA5 79901,14142,79901
ZCTA5 79902,39414,79902
ZCTA5 79903,35750,79903
ZCTA5 79904,38476,79904
ZCTA5 79905,24618,79905
ZCTA5 79906,54326,79906
ZCTA5 79907,40962,79907
ZCTA5 79908,58929,79908
ZCTA5 79911,116536,79911
ZCTA5 79912,71324,79912
ZCTA5 79915,35278,79915
ZCTA5 79916,-666666666,79916
ZCTA5 79918,-666666666,79918
ZCTA5 79920,-666666666,79920
ZCTA5 79922,90278,79922
ZCTA5 79924,53555,79924
ZCTA5 79925,55357,79925
ZCTA5 79927,46581,79927
ZCTA5 79928,67016,79928
ZCTA5 79930,41953,79930
ZCTA5 79932,80383,79932
ZCTA5 79934,77010,79934
ZCTA5 79935,62018,79935
ZCTA5 79936,60981,79936
ZCTA5 79938,70806,79938
ZCTA5 80002,87500,80002
ZCTA5 80003,79402,80003
ZCTA5 80004,93260,80004
ZCTA5 80005,132493,80005
ZCTA5 80007,165648,80007
ZCTA5 80010,56376,80010
ZCTA5 80011,64541,80011
ZCTA5 80012,66898,80012
ZCTA5 80013,92076,80013
ZCTA5 80014,69361,80014
ZCTA5 80015,116357,80015
ZCTA5 80016,141728,80016
ZCTA5 80017,72844,80017
ZCTA5 80018,123245,80018
ZCTA5 80019,113664,80019
ZCTA5 80020,112941,80020
ZCTA5 80021,99562,80021
ZCTA5 80022,90032,80022
ZCTA5 80023,160212,80023
ZCTA5 80024,-666666666,80024
ZCTA5 80025,-666666666,80025
ZCTA5 80026,109414,80026
ZCTA5 80027,139412,80027
ZCTA5 80030,61772,80030
ZCTA5 80031,102323,80031
ZCTA5 80033,78670,80033
ZCTA5 80045,49808,80045
ZCTA5 80101,67159,80101
ZCTA5 80102,104545,80102
ZCTA5 80103,101771,80103
ZCTA5 80104,123337,80104
ZCTA5 80105,73594,80105
ZCTA5 80106,145798,80106
ZCTA5 80107,132739,80107
ZCTA5 80108,173018,80108
ZCTA5 80109,144034,80109
ZCTA5 80110,82829,80110
ZCTA5 80111,131837,80111
ZCTA5 80112,104442,80112
ZCTA5 80113,89057,80113
ZCTA5 80116,122197,80116
ZCTA5 80117,97566,80117
ZCTA5 80118,155245,80118
ZCTA5 80120,82655,80120
ZCTA5 80121,130815,80121
ZCTA5 80122,116551,80122
ZCTA5 80123,102722,80123
ZCTA5 80124,121074,80124
ZCTA5 80125,160417,80125
ZCTA5 80126,157892,80126
ZCTA5 80127,134284,80127
ZCTA5 80128,115134,80128
ZCTA5 80129,130266,80129
ZCTA5 80130,148750,80130
ZCTA5 80131,79063,80131
ZCTA5 80132,147908,80132
ZCTA5 80133,103704,80133
ZCTA5 80134,134859,80134
ZCTA5 80135,140833,80135
ZCTA5 80136,112500,80136
ZCTA5 80137,138239,80137
ZCTA5 80138,137273,80138
ZCTA5 80202,104424,80202
ZCTA5 80203,71584,80203
ZCTA5 80204,74993,80204
ZCTA5 80205,94460,80205
ZCTA5 80206,101069,80206
ZCTA5 80207,104000,80207
ZCTA5 80209,106880,80209
ZCTA5 80210,113438,80210
ZCTA5 80211,110194,80211
ZCTA5 80212,113814,80212
ZCTA5 80214,68009,80214
ZCTA5 80215,83233,80215
ZCTA5 80216,71586,80216
ZCTA5 80218,80587,80218
ZCTA5 80219,61666,80219
ZCTA5 80220,96703,80220
ZCTA5 80221,80748,80221
ZCTA5 80222,82806,80222
ZCTA5 80223,73907,80223
ZCTA5 80224,76028,80224
ZCTA5 80226,75967,80226
ZCTA5 80227,84354,80227
ZCTA5 80228,108319,80228
ZCTA5 80229,74420,80229
ZCTA5 80230,99973,80230
ZCTA5 80231,75282,80231
ZCTA5 80232,86034,80232
ZCTA5 80233,83250,80233
ZCTA5 80234,86131,80234
ZCTA5 80235,70330,80235
ZCTA5 80236,82633,80236
ZCTA5 80237,84863,80237
ZCTA5 80238,157706,80238
ZCTA5 80239,84128,80239
ZCTA5 80241,105565,80241
ZCTA5 80246,63743,80246
ZCTA5 80247,57916,80247
ZCTA5 80249,92436,80249
ZCTA5 80260,61659,80260
ZCTA5 80264,-666666666,80264
ZCTA5 80266,-666666666,80266
ZCTA5 80290,112688,80290
ZCTA5 80293,-666666666,80293
ZCTA5 80294,-666666666,80294
ZCTA5 80301,88846,80301
ZCTA5 80302,56093,80302
ZCTA5 80303,74255,80303
ZCTA5 80304,111638,80304
ZCTA5 80305,114344,80305
ZCTA5 80310,-666666666,80310
ZCTA5 80401,109273,80401
ZCTA5 80403,142440,80403
ZCTA5 80419,-666666666,80419
ZCTA5 80420,77008,80420
ZCTA5 80421,96680,80421
ZCTA5 80422,95957,80422
ZCTA5 80423,31125,80423
ZCTA5 80424,116050,80424
ZCTA5 80425,-666666666,80425
ZCTA5 80426,-666666666,80426
ZCTA5 80427,58520,80427
ZCTA5 80428,-666666666,80428
ZCTA5 80430,57841,80430
ZCTA5 80432,29759,80432
ZCTA5 80433,120275,80433
ZCTA5 80434,-666666666,80434
ZCTA5 80435,79141,80435
ZCTA5 80436,55057,80436
ZCTA5 80438,60526,80438
ZCTA5 80439,145901,80439
ZCTA5 80440,85106,80440
ZCTA5 80442,75714,80442
ZCTA5 80443,94868,80443
ZCTA5 80444,56458,80444
ZCTA5 80446,75500,80446
ZCTA5 80447,82661,80447
ZCTA5 80448,-666666666,80448
ZCTA5 80449,55955,80449
ZCTA5 80451,89554,80451
ZCTA5 80452,66646,80452
ZCTA5 80453,-666666666,80453
ZCTA5 80454,166587,80454
ZCTA5 80455,126875,80455
ZCTA5 80456,139135,80456
ZCTA5 80457,121250,80457
ZCTA5 80459,82760,80459
ZCTA5 80461,81232,80461
ZCTA5 80463,-666666666,80463
ZCTA5 80465,121834,80465
ZCTA5 80466,88259,80466
ZCTA5 80467,105160,80467
ZCTA5 80468,-666666666,80468
ZCTA5 80469,79612,80469
ZCTA5 80470,116776,80470
ZCTA5 80471,-666666666,80471
ZCTA5 80473,28966,80473
ZCTA5 80474,-666666666,80474
ZCTA5 80475,-666666666,80475
ZCTA5 80476,-666666666,80476
ZCTA5 80478,97227,80478
ZCTA5 80479,-666666666,80479
ZCTA5 80480,38750,80480
ZCTA5 80481,102857,80481
ZCTA5 80482,59530,80482
ZCTA5 80483,71597,80483
ZCTA5 80487,95675,80487
ZCTA5 80498,101389,80498
ZCTA5 80501,77327,80501
ZCTA5 80503,113168,80503
ZCTA5 80504,108819,80504
ZCTA5 80510,166776,80510
ZCTA5 80512,85625,80512
ZCTA5 80513,108393,80513
ZCTA5 80514,94375,80514
ZCTA5 80515,74943,80515
ZCTA5 80516,150774,80516
ZCTA5 80517,84484,80517
ZCTA5 80520,77155,80520
ZCTA5 80521,51712,80521
ZCTA5 80524,81733,80524
ZCTA5 80525,88788,80525
ZCTA5 80526,80265,80526
ZCTA5 80528,120109,80528
ZCTA5 80530,111319,80530
ZCTA5 80532,-666666666,80532
ZCTA5 80534,123102,80534
ZCTA5 80535,90116,80535
ZCTA5 80536,99671,80536
ZCTA5 80537,83343,80537
ZCTA5 80538,85141,80538
ZCTA5 80540,132398,80540
ZCTA5 80542,126750,80542
ZCTA5 80543,92128,80543
ZCTA5 80544,-666666666,80544
ZCTA5 80545,82708,80545
ZCTA5 80546,-666666666,80546
ZCTA5 80547,162976,80547
ZCTA5 80549,100508,80549
ZCTA5 80550,119502,80550
ZCTA5 80601,86320,80601
ZCTA5 80602,141140,80602
ZCTA5 80603,108152,80603
ZCTA5 80610,76753,80610
ZCTA5 80611,83750,80611
ZCTA5 80612,78250,80612
ZCTA5 80615,101419,80615
ZCTA5 80620,69951,80620
ZCTA5 80621,80625,80621
ZCTA5 80622,-666666666,80622
ZCTA5 80623,64583,80623
ZCTA5 80624,85331,80624
ZCTA5 80631,48189,80631
ZCTA5 80634,83607,80634
ZCTA5 80640,105561,80640
ZCTA5 80642,107857,80642
ZCTA5 80643,97308,80643
ZCTA5 80644,72462,80644
ZCTA5 80645,82266,80645
ZCTA5 80646,-666666666,80646
ZCTA5 80648,89286,80648
ZCTA5 80649,118333,80649
ZCTA5 80650,59500,80650
ZCTA5 80651,77500,80651
ZCTA5 80652,68017,80652
ZCTA5 80653,67813,80653
ZCTA5 80654,97188,80654
ZCTA5 80701,70013,80701
ZCTA5 80705,58333,80705
ZCTA5 80720,57652,80720
ZCTA5 80721,95329,80721
ZCTA5 80722,69773,80722
ZCTA5 80723,68542,80723
ZCTA5 80726,47708,80726
ZCTA5 80727,56458,80727
ZCTA5 80728,58409,80728
ZCTA5 80729,67083,80729
ZCTA5 80731,60833,80731
ZCTA5 80732,-666666666,80732
ZCTA5 80733,75156,80733
ZCTA5 80734,58199,80734
ZCTA5 80735,91250,80735
ZCTA5 80736,73523,80736
ZCTA5 80737,48558,80737
ZCTA5 80740,47917,80740
ZCTA5 80741,75833,80741
ZCTA5 80742,70500,80742
ZCTA5 80743,63429,80743
ZCTA5 80744,29609,80744
ZCTA5 80745,-666666666,80745
ZCTA5 80746,39583,80746
ZCTA5 80747,67083,80747
ZCTA5 80749,64167,80749
ZCTA5 80750,80227,80750
ZCTA5 80751,52827,80751
ZCTA5 80754,79792,80754
ZCTA5 80755,-666666666,80755
ZCTA5 80757,45625,80757
ZCTA5 80758,71250,80758
ZCTA5 80759,54589,80759
