ZCTA5CE20,year,snap_participation_rate
78415,2022,31.6
78416,2022,26.5
78417,2022,26.8
78418,2022,9.3
78419,2022,3.5
78501,2022,25.7
78503,2022,24.9
78504,2022,16.5
78516,2022,30.6
78520,2022,30.1
78521,2022,34.7
78526,2022,21.9
78535,2022,31.0
78536,2022,2.2
78537,2022,42.9
78538,2022,42.1
78539,2022,16.7
78540,2022,
78541,2022,27.6
78542,2022,32.9
78543,2022,23.7
78545,2022,61.9
78547,2022,45.8
78548,2022,36.8
78549,2022,72.9
78550,2022,25.4
78552,2022,16.7
78557,2022,26.7
78558,2022,37.6
78559,2022,27.6
78560,2022,42.5
78561,2022,60.6
78562,2022,25.2
78563,2022,0.0
78564,2022,0.0
78565,2022,86.3
78566,2022,18.2
78567,2022,29.6
78569,2022,22.8
78570,2022,38.1
78572,2022,20.9
78573,2022,33.6
78574,2022,36.6
78575,2022,13.6
78576,2022,34.0
78577,2022,31.8
78578,2022,5.5
78579,2022,50.0
78580,2022,36.2
78582,2022,36.3
78583,2022,22.0
78584,2022,50.7
78585,2022,
78586,2022,30.4
78588,2022,27.3
78589,2022,29.6
78590,2022,14.2
78591,2022,6.6
78592,2022,45.8
78593,2022,31.9
78594,2022,20.5
78595,2022,36.0
78596,2022,28.7
78597,2022,1.9
78598,2022,0.0
78599,2022,34.2
78602,2022,7.8
78605,2022,8.3
78606,2022,5.2
78607,2022,0.0
78608,2022,12.1
78609,2022,8.3
78610,2022,6.1
78611,2022,7.3
78612,2022,13.9
78613,2022,3.4
78614,2022,0.0
78615,2022,18.4
78616,2022,8.8
78617,2022,6.4
78618,2022,2.9
78619,2022,1.6
78620,2022,1.7
78621,2022,5.2
78622,2022,8.8
78623,2022,9.3
78624,2022,3.5
78626,2022,10.0
78628,2022,5.1
78629,2022,15.6
78631,2022,5.5
78632,2022,19.4
78633,2022,1.0
78634,2022,6.0
78635,2022,0.0
78636,2022,6.6
78638,2022,5.5
78639,2022,11.0
78640,2022,10.2
78641,2022,5.7
78642,2022,3.7
78643,2022,9.9
78644,2022,13.6
78645,2022,4.7
78648,2022,9.8
78650,2022,10.7
78652,2022,0.7
78653,2022,10.1
78654,2022,6.7
78655,2022,19.1
78656,2022,1.7
78657,2022,6.4
78658,2022,0.0
78659,2022,3.8
78660,2022,7.6
78661,2022,15.0
78662,2022,7.0
78663,2022,0.9
78664,2022,8.6
78665,2022,3.3
78666,2022,10.0
78669,2022,2.9
78670,2022,8.2
78671,2022,0.0
78672,2022,4.0
78674,2022,0.0
78675,2022,24.4
78676,2022,4.9
78677,2022,
78681,2022,4.9
78701,2022,3.1
78702,2022,16.3
78703,2022,2.3
78704,2022,5.9
78705,2022,1.7
78712,2022,
78717,2022,5.5
78719,2022,3.0
78721,2022,17.1
78722,2022,6.0
78723,2022,13.8
78724,2022,17.5
78725,2022,10.8
78726,2022,3.4
78727,2022,4.4
78728,2022,6.5
78729,2022,6.1
78730,2022,1.5
78731,2022,1.4
78732,2022,0.9
78733,2022,1.5
78734,2022,2.2
78735,2022,5.1
78736,2022,2.4
78737,2022,1.3
78738,2022,4.0
78739,2022,1.3
78741,2022,11.8
78742,2022,14.0
78744,2022,13.8
78745,2022,6.0
78746,2022,1.0
78747,2022,10.9
78748,2022,6.5
78749,2022,1.8
78750,2022,3.8
78751,2022,5.5
78752,2022,13.6
78753,2022,16.5
78754,2022,11.9
78756,2022,6.5
78757,2022,5.5
78758,2022,12.3
78759,2022,2.7
78801,2022,29.1
78802,2022,
78827,2022,9.2
78828,2022,0.0
78829,2022,31.0
78830,2022,40.8
78832,2022,20.4
78833,2022,27.0
78834,2022,30.2
78836,2022,0.0
78837,2022,0.0
78838,2022,0.0
78839,2022,33.7
78840,2022,19.5
78841,2022,
78842,2022,
78843,2022,0.0
78850,2022,5.3
78851,2022,0.0
78852,2022,28.5
78860,2022,
78861,2022,17.5
78870,2022,22.5
78871,2022,0.0
78872,2022,22.2
78873,2022,7.8
78877,2022,24.0
78879,2022,14.9
78880,2022,14.4
78881,2022,15.9
78883,2022,0.0
78884,2022,3.8
78885,2022,0.0
78886,2022,2.3
78931,2022,0.0
78932,2022,6.2
78933,2022,0.0
78934,2022,5.5
78935,2022,3.1
78938,2022,8.7
78940,2022,1.8
78941,2022,6.8
78942,2022,16.0
78943,2022,6.7
78944,2022,3.5
78945,2022,7.3
78946,2022,4.3
78947,2022,4.9
78948,2022,0.4
78949,2022,8.3
78950,2022,10.7
78951,2022,
78953,2022,0.8
78954,2022,0.0
78956,2022,10.7
78957,2022,10.0
78959,2022,18.5
78962,2022,5.5
78963,2022,2.6
79001,2022,3.0
79002,2022,0.0
79003,2022,14.6
79005,2022,8.8
79007,2022,7.9
79008,2022,
79009,2022,6.3
79010,2022,0.0
79011,2022,0.0
79012,2022,
79013,2022,3.8
79014,2022,8.1
79015,2022,5.6
79016,2022,
79018,2022,6.4
79019,2022,2.6
79021,2022,0.0
79022,2022,6.3
79024,2022,5.5
79025,2022,0.0
79027,2022,12.2
79029,2022,10.7
79031,2022,19.7
79032,2022,0.0
79033,2022,71.4
79034,2022,6.3
79035,2022,3.7
79036,2022,6.1
79039,2022,7.7
79040,2022,4.9
79041,2022,17.3
79042,2022,4.5
79043,2022,16.5
79044,2022,5.2
79045,2022,14.8
79046,2022,10.6
79051,2022,0.0
79052,2022,4.4
79053,2022,0.0
79054,2022,10.0
79056,2022,0.0
79057,2022,10.8
79058,2022,
79059,2022,2.6
79061,2022,4.5
79062,2022,0.0
79063,2022,4.6
79064,2022,11.3
79065,2022,15.1
79066,2022,0.0
79068,2022,2.1
79070,2022,9.3
79072,2022,21.8
79073,2022,0.0
79078,2022,13.3
79079,2022,21.2
79080,2022,14.7
79081,2022,9.8
79082,2022,8.5
79083,2022,10.7
79084,2022,2.2
79085,2022,
79086,2022,1.0
79087,2022,11.1
79088,2022,13.5
79091,2022,0.0
79092,2022,0.9
79093,2022,0.0
79094,2022,0.0
79095,2022,16.4
79096,2022,7.0
79097,2022,0.7
79098,2022,9.2
79101,2022,16.5
79102,2022,13.0
79103,2022,16.2
79104,2022,13.6
79106,2022,13.3
79107,2022,19.2
79108,2022,15.2
79109,2022,7.8
79110,2022,10.1
79111,2022,18.5
79118,2022,5.4
79119,2022,1.1
79121,2022,2.7
79124,2022,1.2
79201,2022,8.2
79220,2022,31.9
79223,2022,0.0
79225,2022,12.0
79226,2022,4.0
79227,2022,11.6
79229,2022,14.5
79230,2022,5.3
79231,2022,0.0
79233,2022,4.8
79234,2022,0.0
79235,2022,26.9
79236,2022,0.0
79237,2022,0.5
79239,2022,3.4
79240,2022,0.0
79241,2022,7.0
79243,2022,20.0
79244,2022,7.8
79245,2022,12.2
79247,2022,0.0
79248,2022,20.2
79250,2022,12.5
79251,2022,0.0
79252,2022,10.1
79255,2022,15.5
79256,2022,7.1
79257,2022,0.5
79258,2022,0.0
79259,2022,0.0
79261,2022,7.2
79311,2022,6.5
79312,2022,4.5
79313,2022,20.2
79314,2022,0.0
79316,2022,22.0
79322,2022,32.1
79323,2022,10.5
79324,2022,0.0
79325,2022,6.3
79326,2022,0.0
79329,2022,11.5
79330,2022,0.0
79331,2022,18.6
79336,2022,15.4
79339,2022,19.9
79342,2022,8.0
79343,2022,21.9
79344,2022,
79345,2022,1.6
79346,2022,26.4
79347,2022,8.1
79350,2022,17.4
79351,2022,18.3
79353,2022,0.0
79355,2022,4.8
79356,2022,11.3
79357,2022,22.3
79358,2022,9.4
79359,2022,24.0
79360,2022,3.3
79363,2022,8.6
79364,2022,21.1
79366,2022,3.1
79367,2022,7.4
79369,2022,0.0
79370,2022,7.1
79371,2022,6.5
79372,2022,13.9
79373,2022,9.8
79376,2022,0.0
79377,2022,18.0
79378,2022,0.0
79379,2022,18.8
79380,2022,6.5
79381,2022,15.2
79382,2022,11.2
79383,2022,29.0
79401,2022,7.4
79402,2022,
79403,2022,30.8
79404,2022,28.7
79406,2022,
79407,2022,6.9
79410,2022,8.4
79411,2022,18.6
79412,2022,27.7
79413,2022,14.3
79414,2022,15.0
79415,2022,20.7
79416,2022,8.1
79423,2022,6.5
79424,2022,5.3
79501,2022,10.4
79502,2022,21.1
79503,2022,7.8
79504,2022,13.4
79505,2022,4.6
79506,2022,4.2
79508,2022,7.4
79510,2022,7.9
79511,2022,5.8
79512,2022,9.6
79517,2022,0.0
79518,2022,34.1
79519,2022,0.0
79520,2022,10.3
79521,2022,18.3
79525,2022,1.8
79526,2022,7.9
79527,2022,9.0
79528,2022,10.0
79529,2022,15.9
79530,2022,18.0
79532,2022,18.4
79533,2022,18.3
79534,2022,0.0
79535,2022,5.7
79536,2022,11.8
79537,2022,50.0
79538,2022,14.5
79539,2022,15.1
79540,2022,0.0
79541,2022,0.0
79543,2022,8.3
79544,2022,36.0
79545,2022,3.1
79546,2022,23.5
79547,2022,30.9
79548,2022,0.0
79549,2022,6.3
79553,2022,20.2
79556,2022,21.0
79560,2022,0.0
79561,2022,6.8
79562,2022,4.2
79563,2022,13.5
79565,2022,15.2
79566,2022,0.0
79567,2022,19.1
79601,2022,14.7
79602,2022,7.6
79603,2022,25.2
79605,2022,13.7
79606,2022,7.2
79607,2022,1.5
79699,2022,
79701,2022,15.5
79703,2022,7.8
79705,2022,6.3
79706,2022,5.5
79707,2022,3.8
79713,2022,0.0
79714,2022,8.7
79718,2022,14.1
79719,2022,9.3
79720,2022,11.5
79721,2022,
79730,2022,61.3
79731,2022,8.2
79733,2022,10.3
79734,2022,16.0
79735,2022,12.7
79738,2022,0.0
79739,2022,7.4
79741,2022,0.0
79742,2022,3.7
79743,2022,0.0
79744,2022,11.0
79745,2022,13.1
79748,2022,21.2
79749,2022,6.3
79752,2022,15.6
79754,2022,12.5
79755,2022,0.0
79756,2022,9.0
79758,2022,0.9
79759,2022,
79761,2022,14.1
79762,2022,10.1
79763,2022,13.9
79764,2022,11.5
79765,2022,4.9
79766,2022,10.5
79769,2022,
79770,2022,
79772,2022,17.1
79776,2022,
79777,2022,0.0
79778,2022,4.6
79780,2022,0.0
79781,2022,0.0
79782,2022,16.7
79783,2022,0.0
79785,2022,0.0
79788,2022,37.5
79789,2022,7.2
79821,2022,25.6
79830,2022,8.9
79832,2022,
79834,2022,2.2
79835,2022,20.6
79836,2022,22.5
79837,2022,16.8
79838,2022,37.7
79839,2022,50.4
79842,2022,9.9
79843,2022,8.6
79845,2022,51.2
79846,2022,
79847,2022,5.0
79848,2022,3.7
79849,2022,46.4
79851,2022,22.1
79852,2022,18.9
79853,2022,35.4
79854,2022,0.0
79855,2022,28.3
79901,2022,50.9
79902,2022,21.1
79903,2022,27.4
79904,2022,26.5
79905,2022,38.1
79906,2022,2.3
79907,2022,28.4
79908,2022,2.0
79911,2022,1.0
79912,2022,10.4
79915,2022,32.6
79916,2022,
79918,2022,
79920,2022,
79922,2022,3.9
79924,2022,21.6
79925,2022,18.7
79927,2022,29.2
79928,2022,24.5
79930,2022,23.9
79932,2022,14.8
79934,2022,10.4
79935,2022,16.6
79936,2022,19.5
79938,2022,18.6
80002,2022,10.7
80003,2022,9.1
80004,2022,6.4
80005,2022,2.0
80007,2022,2.8
80010,2022,20.8
80011,2022,16.9
80012,2022,17.2
80013,2022,9.0
80014,2022,7.7
80015,2022,4.8
80016,2022,2.3
80017,2022,10.8
80018,2022,6.2
80019,2022,4.8
80020,2022,5.4
80021,2022,3.5
80022,2022,13.8
80023,2022,1.7
80024,2022,0.0
80025,2022,0.0
80026,2022,6.2
80027,2022,4.8
80030,2022,13.5
80031,2022,6.2
80033,2022,10.0
80045,2022,4.1
80101,2022,17.5
80102,2022,5.0
80103,2022,24.6
80104,2022,5.0
80105,2022,6.6
80106,2022,2.9
80107,2022,4.1
80108,2022,2.2
80109,2022,2.3
80110,2022,10.0
80111,2022,2.5
80112,2022,5.1
80113,2022,9.8
80116,2022,0.5
80117,2022,8.2
80118,2022,2.5
80120,2022,8.4
80121,2022,3.5
80122,2022,2.3
80123,2022,3.7
80124,2022,2.5
80125,2022,1.5
80126,2022,2.1
80127,2022,3.0
80128,2022,4.0
80129,2022,1.5
80130,2022,0.7
80131,2022,15.4
80132,2022,3.3
80133,2022,2.5
80134,2022,3.0
80135,2022,3.2
80136,2022,3.1
80137,2022,5.0
80138,2022,3.2
80202,2022,6.3
80203,2022,9.7
80204,2022,16.2
80205,2022,14.1
80206,2022,5.9
80207,2022,9.4
80209,2022,3.7
80210,2022,2.0
80211,2022,8.7
80212,2022,4.9
80214,2022,13.9
80215,2022,9.4
80216,2022,14.7
80218,2022,10.4
80219,2022,10.8
80220,2022,9.7
80221,2022,11.5
80222,2022,9.3
80223,2022,20.3
80224,2022,14.5
80226,2022,7.3
80227,2022,4.5
80228,2022,4.3
80229,2022,13.0
80230,2022,3.5
80231,2022,7.7
80232,2022,5.8
80233,2022,9.3
80234,2022,5.5
80235,2022,8.8
80236,2022,12.2
80237,2022,5.6
80238,2022,3.6
80239,2022,14.1
80241,2022,7.7
80246,2022,5.2
80247,2022,13.1
80249,2022,11.9
80260,2022,16.1
80264,2022,
80266,2022,
80290,2022,0.0
80293,2022,
80294,2022,
80301,2022,7.2
80302,2022,5.3
80303,2022,2.5
80304,2022,8.0
80305,2022,5.7
80310,2022,
80401,2022,6.7
80403,2022,1.4
80419,2022,
80420,2022,1.2
80421,2022,5.1
80422,2022,8.9
80423,2022,0.0
80424,2022,4.4
80425,2022,8.7
80426,2022,0.0
80427,2022,7.5
80428,2022,16.0
80430,2022,21.6
80432,2022,9.4
80433,2022,3.5
80434,2022,16.0
80435,2022,4.4
80436,2022,0.0
80438,2022,19.7
80439,2022,1.8
80440,2022,2.6
80442,2022,14.4
80443,2022,1.5
80444,2022,0.9
80446,2022,11.9
80447,2022,1.8
80448,2022,
80449,2022,2.6
80451,2022,1.8
80452,2022,11.5
80453,2022,0.0
80454,2022,3.6
80455,2022,23.1
80456,2022,0.0
80457,2022,0.0
80459,2022,4.6
80461,2022,5.9
80463,2022,0.0
80465,2022,2.9
80466,2022,5.9
80467,2022,3.2
80468,2022,0.0
80469,2022,18.2
80470,2022,3.0
80471,2022,
80473,2022,72.5
80474,2022,0.0
80475,2022,100.0
80476,2022,0.0
80478,2022,15.3
80479,2022,0.0
80480,2022,10.2
80481,2022,4.7
80482,2022,3.6
80483,2022,1.3
80487,2022,5.6
80498,2022,2.0
80501,2022,15.2
80503,2022,4.7
80504,2022,7.6
80510,2022,6.4
80512,2022,3.4
80513,2022,2.6
80514,2022,9.0
80515,2022,0.0
80516,2022,3.0
80517,2022,3.2
80520,2022,6.5
80521,2022,8.8
80524,2022,10.1
80525,2022,4.2
80526,2022,7.8
80528,2022,6.7
80530,2022,4.0
80532,2022,31.3
80534,2022,3.5
80535,2022,9.4
80536,2022,0.7
80537,2022,8.7
80538,2022,8.2
80540,2022,7.1
80542,2022,1.3
80543,2022,8.9
80544,2022,
80545,2022,5.6
80546,2022,0.0
80547,2022,2.5
80549,2022,11.1
80550,2022,4.0
80601,2022,10.2
80602,2022,4.4
80603,2022,8.4
80610,2022,14.5
80611,2022,2.0
80612,2022,0.0
80615,2022,3.8
80620,2022,13.5
80621,2022,8.9
80622,2022,0.0
80623,2022,13.2
80624,2022,0.0
80631,2022,20.9
80634,2022,8.9
80640,2022,9.1
80642,2022,14.1
80643,2022,3.4
80644,2022,15.0
80645,2022,4.6
80646,2022,
80648,2022,4.1
80649,2022,2.5
80650,2022,11.6
80651,2022,4.9
80652,2022,0.0
80653,2022,7.1
80654,2022,9.7
80701,2022,10.1
80705,2022,19.9
80720,2022,8.1
80721,2022,0.0
80722,2022,2.7
80723,2022,17.7
80726,2022,12.6
80727,2022,17.6
80728,2022,13.7
80729,2022,10.6
80731,2022,10.0
80732,2022,100.0
80733,2022,15.4
80734,2022,4.2
80735,2022,5.8
80736,2022,14.3
80737,2022,15.4
80740,2022,0.0
80741,2022,6.9
80742,2022,2.5
80743,2022,14.5
80744,2022,16.4
80745,2022,23.1
80746,2022,37.9
80747,2022,2.1
80749,2022,2.3
80750,2022,0.0
80751,2022,11.4
80754,2022,3.4
80755,2022,0.0
80757,2022,0.0
80758,2022,8.8
80759,2022,18.7
80801,2022,4.0
80802,2022,0.0
80804,2022,15.6
80805,2022,4.5
80807,2022,9.6
80808,2022,12.3
80809,2022,5.5
80810,2022,8.8
80812,2022,16.0
80813,2022,19.9
80814,2022,14.9
80815,2022,12.4
80816,2022,7.9
80817,2022,9.6
80818,2022,14.9
80819,2022,5.9
80820,2022,11.2
80821,2022,8.7
80822,2022,11.3
80823,2022,3.4
80824,2022,30.0
80825,2022,6.4
80826,2022,
80827,2022,1.0
80828,2022,8.9
80829,2022,6.4
80830,2022,20.3
80831,2022,5.4
80832,2022,9.7
80833,2022,4.5
80834,2022,6.0
80835,2022,14.3
80836,2022,8.1
80840,2022,1.1
80860,2022,17.6
80861,2022,9.3
80862,2022,12.0
80863,2022,10.6
80864,2022,15.8
80902,2022,2.9
80903,2022,16.1
80904,2022,9.3
80905,2022,10.9
80906,2022,8.0
80907,2022,12.1
80908,2022,3.7
80909,2022,18.5
80910,2022,22.1
80911,2022,9.3
80913,2022,
80914,2022,
80915,2022,12.7
80916,2022,19.9
80917,2022,8.0
80918,2022,9.7
80919,2022,3.1
80920,2022,4.5
80921,2022,2.2
80922,2022,5.2
80923,2022,5.8
80924,2022,0.9
80925,2022,6.3
80926,2022,9.8
80927,2022,1.6
80928,2022,7.5
80929,2022,0.0
80930,2022,8.4
80938,2022,34.1
80939,2022,
80951,2022,6.4
81001,2022,30.4
81003,2022,37.4
81004,2022,31.4
81005,2022,14.0
81006,2022,13.7
81007,2022,10.4
81008,2022,12.8
81019,2022,7.4
81020,2022,17.9
81021,2022,0.0
81022,2022,6.7
81023,2022,5.6
81024,2022,0.0
81025,2022,19.5
81027,2022,26.1
81029,2022,41.0
81030,2022,9.6
81033,2022,42.9
81036,2022,15.3
81039,2022,20.2
81040,2022,27.4
81041,2022,16.3
81043,2022,56.2
81044,2022,19.7
81045,2022,6.5
81046,2022,0.0
81047,2022,18.0
81049,2022,10.1
81050,2022,23.4
81052,2022,14.5
81054,2022,29.7
81055,2022,9.7
81057,2022,8.0
81058,2022,18.1
81059,2022,0.0
81062,2022,14.6
81063,2022,21.8
81064,2022,28.9
81067,2022,29.6
81069,2022,15.9
81071,2022,32.6
81073,2022,14.8
81076,2022,29.8
81077,2022,13.7
81081,2022,0.0
81082,2022,20.7
81084,2022,17.2
81087,2022,30.8
81089,2022,19.3
81090,2022,18.7
81091,2022,15.6
81092,2022,4.2
81101,2022,27.1
81120,2022,20.9
81121,2022,0.0
81122,2022,4.6
81123,2022,21.7
81124,2022,52.6
81125,2022,18.4
81126,2022,34.1
81128,2022,0.0
81129,2022,
81130,2022,9.6
81131,2022,20.7
81132,2022,17.8
81133,2022,38.9
81136,2022,18.9
81137,2022,8.0
81138,2022,0.0
81140,2022,14.3
81141,2022,16.2
81143,2022,21.6
81144,2022,19.6
81146,2022,5.4
81147,2022,7.9
81148,2022,16.9
81149,2022,14.2
81151,2022,11.8
81152,2022,35.9
81154,2022,5.0
81155,2022,0.0
81201,2022,11.2
81210,2022,4.9
81211,2022,17.1
81212,2022,17.5
81220,2022,0.0
81221,2022,19.2
81222,2022,25.0
81223,2022,9.9
81224,2022,1.6
81225,2022,1.8
81226,2022,18.2
81227,2022,
81228,2022,
81230,2022,11.1
81232,2022,0.0
81233,2022,5.6
81235,2022,12.5
81236,2022,2.8
81237,2022,0.0
81239,2022,0.0
81240,2022,16.0
81241,2022,19.4
81242,2022,10.7
81243,2022,0.0
81244,2022,29.7
81248,2022,0.0
81251,2022,0.0
81252,2022,6.8
81253,2022,9.0
81301,2022,7.7
81303,2022,11.9
81320,2022,12.2
81321,2022,14.2
81323,2022,4.2
81324,2022,7.4
81325,2022,41.9
81326,2022,4.2
81327,2022,0.0
81328,2022,3.3
81330,2022,0.0
81331,2022,39.5
81332,2022,18.1
81334,2022,28.6
81335,2022,0.0
81401,2022,13.5
81403,2022,5.7
81410,2022,2.8
81411,2022,0.0
81413,2022,14.7
81415,2022,8.1
81416,2022,19.6
81418,2022,11.6
81419,2022,11.3
81422,2022,20.3
81423,2022,6.5
81424,2022,11.2
81425,2022,13.9
81426,2022,0.0
81427,2022,8.6
81428,2022,10.2
81429,2022,0.0
81430,2022,3.8
81431,2022,0.0
81432,2022,8.0
81433,2022,12.7
81434,2022,26.6
81435,2022,2.8
81501,2022,16.2
81503,2022,9.9
81504,2022,14.4
81505,2022,5.9
81506,2022,5.6
81507,2022,1.3
81520,2022,21.8
81521,2022,5.3
81522,2022,0.0
81523,2022,8.6
81524,2022,5.3
81525,2022,3.0
81526,2022,9.9
81527,2022,5.2
81601,2022,5.8
81610,2022,62.1
81611,2022,5.7
81612,2022,0.0
81615,2022,0.0
81620,2022,5.0
81621,2022,4.3
81623,2022,5.4
81624,2022,3.6
81625,2022,10.2
81630,2022,15.6
81631,2022,6.6
81632,2022,10.6
81633,2022,
81635,2022,14.4
81637,2022,2.4
81638,2022,0.0
81639,2022,6.1
81640,2022,0.0
81641,2022,8.5
81642,2022,0.0
81643,2022,3.3
81645,2022,4.2
81646,2022,6.7
81647,2022,6.2
81648,2022,13.8
81649,2022,0.0
81650,2022,7.4
81652,2022,6.7
81653,2022,
81654,2022,0.0
81655,2022,0.0
81656,2022,13.3
81657,2022,0.8
82001,2022,5.2
82005,2022,
82007,2022,12.7
82009,2022,4.1
82050,2022,0.0
82051,2022,0.0
82052,2022,0.0
82053,2022,11.5
82054,2022,9.4
82055,2022,0.0
82058,2022,0.0
82059,2022,16.9
82060,2022,35.9
82061,2022,
82063,2022,0.0
82070,2022,4.3
82072,2022,4.7
82073,2022,0.0
82081,2022,0.0
82082,2022,4.9
82083,2022,0.7
82084,2022,0.0
82190,2022,0.0
82201,2022,6.7
82210,2022,3.8
82212,2022,15.4
82213,2022,20.3
82214,2022,10.6
82215,2022,2.7
82217,2022,0.0
82218,2022,0.0
82219,2022,0.0
82221,2022,1.7
82222,2022,0.0
82223,2022,6.2
82224,2022,0.0
82225,2022,10.2
82227,2022,2.4
82229,2022,0.0
82240,2022,9.8
82242,2022,0.0
82243,2022,0.0
82244,2022,3.5
82301,2022,7.7
82310,2022,0.0
82321,2022,1.7
82322,2022,12.5
82323,2022,0.0
82324,2022,0.0
82325,2022,0.0
82327,2022,8.4
82329,2022,12.4
82331,2022,4.3
82332,2022,0.0
82334,2022,2.4
82335,2022,
82336,2022,6.7
82401,2022,5.2
82410,2022,6.4
82411,2022,2.0
82412,2022,5.0
82414,2022,4.3
82420,2022,5.2
82421,2022,2.3
82422,2022,
82423,2022,0.0
82426,2022,6.2
82428,2022,20.9
82430,2022,0.0
82431,2022,7.8
82432,2022,1.3
82433,2022,0.2
82434,2022,22.0
82435,2022,6.1
82440,2022,0.0
82441,2022,0.0
82442,2022,0.5
82443,2022,8.1
82450,2022,0.0
82501,2022,8.7
82510,2022,32.1
82512,2022,0.0
82513,2022,1.3
82514,2022,19.1
82515,2022,7.6
82516,2022,12.5
82520,2022,9.7
82523,2022,10.3
82601,2022,7.0
82604,2022,5.1
82609,2022,7.9
82620,2022,0.0
82630,2022,
82633,2022,7.0
82635,2022,22.4
82636,2022,3.2
82637,2022,5.7
82638,2022,100.0
82639,2022,2.4
82640,2022,0.0
82642,2022,0.0
82643,2022,4.0
82644,2022,11.5
82646,2022,0.0
82648,2022,0.0
82649,2022,6.9
82701,2022,3.8
82710,2022,0.0
82711,2022,0.0
82712,2022,0.0
82714,2022,0.0
82716,2022,3.9
82718,2022,2.5
82720,2022,0.9
82721,2022,0.3
82723,2022,0.0
82725,2022,0.0
82727,2022,2.2
82729,2022,0.5
82730,2022,3.2
82731,2022,0.0
82732,2022,2.4
82801,2022,4.4
82831,2022,1.4
82832,2022,0.0
82833,2022,0.0
82834,2022,2.4
82835,2022,0.0
82836,2022,0.0
82837,2022,0.0
82838,2022,0.0
82839,2022,0.0
82842,2022,0.0
82844,2022,0.0
82845,2022,0.0
82901,2022,9.3
82922,2022,0.0
82923,2022,0.0
82925,2022,0.0
82929,2022,0.0
82930,2022,8.6
82932,2022,0.0
82933,2022,5.3
82934,2022,0.0
82935,2022,4.2
82936,2022,0.0
82937,2022,4.5
82938,2022,0.0
82939,2022,3.4
82941,2022,0.0
82942,2022,0.0
82943,2022,0.0
82944,2022,0.0
82945,2022,19.8
83001,2022,3.4
83011,2022,0.0
83012,2022,0.0
83013,2022,0.0
83014,2022,0.0
83025,2022,0.0
83101,2022,6.5
83110,2022,7.1
83111,2022,7.4
83112,2022,0.0
83113,2022,2.1
83114,2022,1.8
83115,2022,0.0
83116,2022,3.6
83118,2022,0.0
83119,2022,43.8
83120,2022,0.0
83121,2022,
83122,2022,0.0
83123,2022,0.0
83124,2022,5.4
83126,2022,0.0
83127,2022,1.7
83128,2022,0.0
83201,2022,16.1
83202,2022,10.7
83203,2022,0.0
83204,2022,19.2
83209,2022,0.0
83210,2022,8.6
83211,2022,9.2
83212,2022,0.0
83213,2022,20.6
83214,2022,4.9
83215,2022,25.0
83217,2022,2.2
83218,2022,9.4
83220,2022,0.0
83221,2022,12.1
83223,2022,1.3
83226,2022,6.9
83227,2022,0.0
83228,2022,2.2
83232,2022,0.0
83233,2022,0.0
83234,2022,17.7
83235,2022,0.0
83236,2022,4.7
83237,2022,1.6
83238,2022,0.0
83239,2022,5.1
83241,2022,8.3
83243,2022,0.0
83244,2022,0.0
83245,2022,8.6
83246,2022,7.3
83250,2022,8.6
83251,2022,4.9
83252,2022,10.3
83253,2022,35.7
83254,2022,9.7
83255,2022,10.4
83261,2022,13.4
83262,2022,2.3
83263,2022,12.1
83271,2022,6.2
83272,2022,0.0
83274,2022,12.3
83276,2022,11.3
83277,2022,23.3
83278,2022,0.0
83281,2022,0.0
83283,2022,0.0
83285,2022,0.0
83286,2022,1.9
83287,2022,3.3
83301,2022,12.4
83302,2022,25.3
83311,2022,4.3
83312,2022,0.0
83313,2022,1.2
83314,2022,15.9
83316,2022,9.6
83318,2022,11.9
83320,2022,27.5
83321,2022,5.2
83322,2022,0.0
83323,2022,5.6
83324,2022,10.0
83325,2022,10.7
83327,2022,0.4
83328,2022,7.2
83330,2022,9.6
83332,2022,2.8
83333,2022,2.7
83334,2022,16.6
83335,2022,16.3
83336,2022,11.3
83337,2022,0.0
83338,2022,9.9
83340,2022,9.3
83341,2022,9.0
83342,2022,6.2
83344,2022,4.8
83346,2022,4.2
83347,2022,4.3
83348,2022,0.0
83349,2022,4.0
83350,2022,16.6
83352,2022,10.1
83353,2022,0.0
83354,2022,0.0
83355,2022,13.1
83401,2022,11.3
83402,2022,10.1
83404,2022,9.9
83406,2022,11.2
83414,2022,0.0
83420,2022,6.7
83421,2022,20.8
83422,2022,2.9
83423,2022,1.3
83424,2022,0.0
83425,2022,0.0
83427,2022,11.6
83428,2022,9.6
83429,2022,0.0
83431,2022,3.9
83433,2022,0.0
83434,2022,5.7
83435,2022,7.9
83436,2022,12.3
83438,2022,7.8
83440,2022,13.3
83442,2022,5.5
83443,2022,8.8
83444,2022,15.8
83445,2022,12.1
83446,2022,0.0
83448,2022,9.2
83449,2022,0.0
83450,2022,5.8
83451,2022,5.8
83452,2022,1.5
83454,2022,10.7
83455,2022,4.0
83460,2022,
83462,2022,0.0
83463,2022,18.9
83464,2022,6.7
83465,2022,0.0
83466,2022,0.0
83467,2022,13.7
83468,2022,0.0
83469,2022,0.0
83501,2022,10.7
83520,2022,4.2
83522,2022,7.6
83523,2022,9.6
83524,2022,13.2
83525,2022,15.4
83526,2022,19.8
83530,2022,5.9
83533,2022,0.0
83535,2022,9.4
83536,2022,11.5
83537,2022,4.5
83539,2022,5.0
83540,2022,16.2
83541,2022,9.4
