stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,daily_visits,first_service,last_service
100,100,Yorktown Center,,42.1020889282,-80.135429,,,0,,0,101,5:36 AM,11:57 PM
101,101,W 12th St at Selinger Ave,,42.1025314331,-80.138481,,,0,,0,101,5:19 AM,11:44 PM
1016,1016,W 12th St at Powell Ave,,42.0919075012,-80.167282,,,0,,0,43,6:03 AM,11:43 PM
102,102,W 12th St at Lowell Ave,,42.1015739441,-80.141052,,,0,,0,101,5:20 AM,11:45 PM
1024,1024,W Lake Rd at Westwood Dr,,42.0773391724,-80.19677,,,0,,0,38,7:39 AM,8:34 PM
1026,1026,W Lake Rd at Garloch Dr,,42.0765113831,-80.203178,,,0,,0,38,7:38 AM,8:33 PM
103,103,W 12th St at Filmore Ave,,42.1009368896,-80.142784,,,0,,0,101,5:20 AM,11:45 PM
1032,1032,W 12th St at Grant Ave,,42.0888175964,-80.175606,,,0,,0,43,6:06 AM,11:45 PM
1033,1033,W 12th St at Ford Ave,,42.0880088806,-80.177773,,,0,,0,43,6:07 AM,11:46 PM
1034,1034,W 12th St at Guetner Ave,,42.0865287781,-80.180222,,,0,,0,43,6:08 AM,11:47 PM
104,104,W 12th St at Hilborn Ave,,42.1005020142,-80.143951,,,0,,0,101,5:21 AM,11:46 PM
105,105,Peninsula at W 15th St,,42.0972671509,-80.144112,,,0,,0,58,5:21 AM,11:46 PM
1051,1051,W 12th St at Shenk Ave,,42.0881309509,-80.176765,,,0,,0,28,6:11 AM,11:52 PM
1052,1052,W 12th St at Hartt Rd,,42.0892906189,-80.173599,,,0,,0,28,6:12 AM,11:53 PM
1053,1053,W 12th St at Ardmore Ave,,42.0903244019,-80.170799,,,0,,0,28,6:13 AM,11:54 PM
1054,1054,W 12th St at Chelsea Ave,,42.0910453796,-80.168907,,,0,,0,28,6:13 AM,11:55 PM
1055,1055,W 12th St at Powell Ave,,42.0915870667,-80.16745,,,0,,0,28,6:14 AM,11:56 PM
1056,1056,W 12th St at Linden Ave,,42.0934066772,-80.162483,,,0,,0,28,6:15 AM,11:57 PM
1057,1057,W 12th St at Marshall Dr,,42.0948066711,-80.158714,,,0,,0,28,6:15 AM,11:57 PM
1058,1058,W 12th St at Idaho Ave,,42.0955314636,-80.156784,,,0,,0,28,6:16 AM,11:58 PM
1059,1059,W 12th St at Harper Rd,,42.0980873108,-80.149879,,,0,,0,28,6:17 AM,11:59 PM
106,106,Peninsula at W 17th Sreet,,42.095916748,-80.143196,,,0,,0,58,5:22 AM,11:47 PM
1062,1062,W 6th St at Colorado Dr,,42.1114196777,-80.133766,,,0,,0,63,6:25 AM,12:07 PM
1063,1063,W 6th St at Beverly Dr,,42.1122512817,-80.131538,,,0,,0,63,6:25 AM,12:07 PM
1064,1064,W 6th St at Maryland Ave,,42.1131324768,-80.129311,,,0,,0,63,6:26 AM,12:08 PM
1065,1065,W 6th St at Delaware Ave,,42.1138687134,-80.127335,,,0,,0,63,6:26 AM,12:08 PM
1066,1066,W 6th St at Kahkwa Blvd,,42.1145935059,-80.125427,,,0,,0,63,6:27 AM,12:09 PM
1067,1067,W 6th St at Lincoln Ave,,42.1153869629,-80.123314,,,0,,0,63,6:27 AM,12:09 PM
1068,1068,W 6th St at Mohawk Dr,,42.1158180237,-80.122185,,,0,,0,63,6:27 AM,12:09 PM
1069,1069,W 6th St at Seminole Dr,,42.1162376404,-80.121025,,,0,,0,63,6:28 AM,12:10 PM
107,107,Peninsula opp Country Fair,,42.0904388428,-80.139526,,,0,,0,58,5:23 AM,11:48 PM
1070,1070,Frontier Park (Bus Shelter),,42.1186027527,-80.118286,,,0,,0,63,6:28 AM,12:10 PM
1071,1071,W 6th St at Washington Pl,,42.1193695068,-80.113319,,,0,,0,63,6:29 AM,12:11 PM
1072,1072,W 6th St at Cranberry St,,42.1199302673,-80.110939,,,0,,0,63,6:30 AM,12:12 PM
1073,1073,W 6th St at Raspberry St,,42.1208229065,-80.108429,,,0,,0,63,6:30 AM,12:12 PM
1074,1074,W 6th St at Cascade St,,42.1217193604,-80.106071,,,0,,0,63,6:31 AM,12:13 PM
1075,1075,W 6th St at Plum St,,42.1225776672,-80.103638,,,0,,0,63,6:31 AM,12:13 PM
1076,1076,Liberty St at N Park Ave (Bus Shelter),,42.1235656738,-80.10231,,,0,,0,63,6:32 AM,12:14 PM
1077,1077,Liberty ST at W 5th St,,42.1241836548,-80.10276,,,0,,0,55,6:50 AM,9:56 PM
1085,1085,W 4th St at Peach St,,42.130821228,-80.08799,,,0,,0,56,7:43 AM,10:03 PM
1087,1087,Erie Intl Airport,,42.0837211609,-80.181236,,,0,,0,106,6:10 AM,11:50 PM
1088,1088,Greene Twp Bldg,,42.0631523132,-79.978065,,,0,,0,12,7:54 AM,5:24 PM
1089,1089,Giant Eagle,,42.0632591248,-80.101921,,,0,,0,26,6:31 AM,6:38 PM
109,109,Legion Rd at K-Mart (Bus Shelter),,42.08751297,-80.135628,,,0,,0,116,5:25 AM,11:50 PM
1090,1090,OLIVER RD. & HAMOT,,42.0300483704,-80.094154,,,0,,0,18,7:22 AM,9:52 PM
110,110,Legion Rd at W 30th St,,42.0858650208,-80.134499,,,0,,0,58,5:29 AM,11:50 PM
111,111,Legion Rd at W 32 St,,42.0839424133,-80.133255,,,0,,0,58,5:29 AM,11:50 PM
112,112,W 32nd St at Hampshire Rd,,42.0825424194,-80.136826,,,0,,0,121,5:30 AM,11:51 PM
113,113,W 32nd St at Amherst Rd,,42.0821342468,-80.137894,,,0,,0,121,5:30 AM,11:51 PM
1131,1131,Caughey Rd at W 38th St,,42.073135376,-80.147438,,,0,,0,126,6:21 AM,11:34 PM
1132,1132,W 38th St at Falmouth Rd,,42.0739402771,-80.142944,,,0,,0,63,6:21 AM,11:34 PM
1133,1133,W 38th St at Winchester Rd,,42.07472229,-80.14077,,,0,,0,63,6:21 AM,11:34 PM
1134,1134,W 38th St at Lancaster Rd,,42.0755157471,-80.13858,,,0,,0,63,6:22 AM,11:35 PM
1135,1135,W 38th St at Canterbury Dr,,42.0765533447,-80.135757,,,0,,0,63,6:22 AM,11:35 PM
1136,1136,38TH & AMHURST,,42.077167511,-80.134003,,,0,,0,63,6:23 AM,11:36 PM
1137,1137,W 38th St at Calico Dr,,42.0786933899,-80.129906,,,0,,0,63,6:24 AM,11:37 PM
1138,1138,W 38th St at Zuck Rd,,42.0803604126,-80.125198,,,0,,0,63,6:25 AM,11:38 PM
1139,1139,Agility,,42.082244873,-80.117516,,,0,,0,63,6:28 AM,11:41 PM
114,114,W 32nd St at Greeley Ave,,42.0817337036,-80.138977,,,0,,0,121,5:30 AM,11:51 PM
1140,1140,W 38th St at Pittsburgh Ave,,42.0836257935,-80.116508,,,0,,0,63,6:28 AM,11:41 PM
1141,1141,E 38th St at Schaper Ave,,42.0846977234,-80.113647,,,0,,0,63,6:29 AM,11:41 PM
1142,1142,W 38th St at Garden Ave (Bus Shelter),,42.0860939026,-80.109856,,,0,,0,63,6:30 AM,11:42 PM
1143,1143,W 38th St at Allegheny Rd,,42.0879364014,-80.104988,,,0,,0,63,6:32 AM,11:43 PM
1144,1144,Greengarden Blvd at W 38th St (Bus Shelt,,42.0895423889,-80.101791,,,0,,0,63,6:33 AM,11:43 PM
1145,1145,Greengarden Blvd at W 34th St,,42.0926246643,-80.103821,,,0,,0,63,6:34 AM,11:44 PM
1146,1146,Greengarden Blvd at W 32nd St,,42.0942344666,-80.104897,,,0,,0,63,6:34 AM,11:44 PM
1147,1147,W 32nd St at Washington Ave,,42.0955963135,-80.101357,,,0,,0,63,6:36 AM,11:45 PM
1148,1148,W 32nd St at Melrose Ave,,42.0963630676,-80.099228,,,0,,0,63,6:36 AM,11:45 PM
1149,1149,Elmwood Ave at W 32nd St,,42.0975494385,-80.097031,,,0,,0,63,6:37 AM,11:46 PM
115,115,W 32nd St at Sterrettania Rd,,42.0809783936,-80.141075,,,0,,0,121,5:30 AM,11:51 PM
1150,1150,Elmwood Ave at W 29th St,,42.0996665955,-80.098457,,,0,,0,63,6:38 AM,11:47 PM
1151,1151,W 29th St at Raspberry St,,42.1009101868,-80.095146,,,0,,0,63,6:39 AM,11:48 PM
1152,1152,W 29th St at Cascade St,,42.1017684937,-80.092796,,,0,,0,63,6:40 AM,11:48 PM
1153,1153,W 29th St at Liberty St,,42.1031455994,-80.089066,,,0,,0,63,6:41 AM,11:49 PM
1154,1154,W 29th St at Hazel St,,42.1039199829,-80.086967,,,0,,0,63,6:41 AM,11:50 PM
1155,1155,W 29th St at Cherry St,,42.1045341492,-80.085297,,,0,,0,63,6:42 AM,11:50 PM
1156,1156,W 29th St at Walnut St,,42.1054344177,-80.082924,,,0,,0,63,6:43 AM,11:51 PM
1157,1157,W 29th St at Chestnut St,,42.1063117981,-80.080551,,,0,,0,63,6:43 AM,11:52 PM
1158,1158,W 29th St at Myrtle St,,42.1071777344,-80.078163,,,0,,0,63,6:44 AM,11:52 PM
1159,1159,Myrtle St at W 26th St,,42.1096191406,-80.079605,,,0,,0,63,6:45 AM,11:53 PM
116,116,Sterrettania Rd at Greely Ave,,42.0831832886,-80.140121,,,0,,0,58,5:31 AM,11:52 PM
1160,1160,Myrtle St at W 25th St,,42.1105232239,-80.0802,,,0,,0,63,6:46 AM,11:54 PM
1161,1161,Myrtle St at W 24th St,,42.1113243103,-80.08075,,,0,,0,63,6:46 AM,11:54 PM
1162,1162,Myrtle St at W 23rd St,,42.1121406555,-80.081284,,,0,,0,63,6:46 AM,11:54 PM
1163,1163,Myrtle St at W 22nd St,,42.1129722595,-80.08181,,,0,,0,63,6:47 AM,11:55 PM
1164,1164,Myrtle St at W 21st St,,42.1137504578,-80.082359,,,0,,0,63,6:47 AM,11:55 PM
1165,1165,W 21st St at Sassafras St,,42.1146125793,-80.080177,,,0,,0,63,6:48 AM,11:56 PM
1166,1166,W 21st St at Peach St,,42.1154937744,-80.077797,,,0,,0,63,6:49 AM,11:57 PM
1167,1167,W 21st St at State St,,42.1159553528,-80.076515,,,0,,0,63,6:50 AM,11:58 PM
1168,1168,W 21st St at Peach St,,42.1156692505,-80.077606,,,0,,0,63,5:52 AM,11:10 PM
1169,1169,W 21st St at Sassafras St,,42.1147842407,-80.080025,,,0,,0,63,5:53 AM,11:11 PM
117,117,Sterrettania Rd at Amherst Rd,,42.0843811035,-80.139519,,,0,,0,58,5:31 AM,11:52 PM
1170,1170,W 21st St at Myrtle St,,42.1139068604,-80.08242,,,0,,0,63,5:54 AM,11:12 PM
1171,1171,Myrtle St at W 22nd St,,42.1130371094,-80.082047,,,0,,0,63,5:54 AM,11:12 PM
1172,1172,Myrtle St at W 23rd St,,42.1122322083,-80.081467,,,0,,0,63,5:55 AM,11:13 PM
1173,1173,Myrtle St at W 24th St,,42.1114234924,-80.080971,,,0,,0,63,5:55 AM,11:13 PM
1174,1174,Myrtle St at W 25th St,,42.110660553,-80.08049,,,0,,0,63,5:56 AM,11:14 PM
1175,1175,Myrtle St at W 26th St,,42.1097297668,-80.079857,,,0,,0,63,5:56 AM,11:14 PM
1176,1176,Myrtle St at W 29th St,,42.1073036194,-80.078217,,,0,,0,63,5:57 AM,11:15 PM
1177,1177,W 29th St at Chestnut St,,42.1064796448,-80.080437,,,0,,0,63,5:58 AM,11:15 PM
1178,1178,W 29th St at Schley St,,42.1060333252,-80.081619,,,0,,0,63,5:58 AM,11:15 PM
1179,1179,W 29th St at Sigsbee St,,42.1051597595,-80.084023,,,0,,0,63,5:59 AM,11:16 PM
118,118,Sterrettania Rd at Hampshire Rd,,42.0855789185,-80.138969,,,0,,0,58,5:31 AM,11:52 PM
1181,1181,W 29th St at Hazel St,,42.1040840149,-80.086899,,,0,,0,63,6:00 AM,11:17 PM
1182,1182,W 29th St at Liberty St,,42.1033401489,-80.088867,,,0,,0,63,6:00 AM,11:17 PM
1183,1183,W 29th St at Cascade St,,42.1019477844,-80.092674,,,0,,0,63,6:01 AM,11:18 PM
1184,1184,W 29th St at Raspberry St,,42.1010627747,-80.095055,,,0,,0,63,6:02 AM,11:19 PM
1185,1185,W 29th St at Elmwood Ave,,42.0997886658,-80.09848,,,0,,0,63,6:03 AM,11:20 PM
1186,1186,Elmwood Ave at Patterson Ave,,42.0985412598,-80.09787,,,0,,0,63,6:04 AM,11:20 PM
1187,1187,Elmwood Ave at W 32nd St,,42.0972824097,-80.097038,,,0,,0,63,6:04 AM,11:20 PM
1188,1188,W 32nd St at Melrose Ave,,42.0965194702,-80.099136,,,0,,0,63,6:05 AM,11:21 PM
1189,1189,W 32nd St at Washington Ave,,42.0957756042,-80.101234,,,0,,0,63,6:06 AM,11:22 PM
119,119,Peninsula at Country Fair,,42.0903625488,-80.139168,,,0,,0,58,5:32 AM,11:53 PM
1190,1190,W 32nd St at Greengarden Blvd,,42.0943984985,-80.104919,,,0,,0,63,6:06 AM,11:22 PM
1191,1191,W 32nd St at Harvard Blvd,,42.0927619934,-80.10936,,,0,,0,63,6:08 AM,11:23 PM
1192,1192,W 32nd St at Hampton Ave,,42.0912475586,-80.113525,,,0,,0,63,6:09 AM,11:24 PM
1193,1193,W 32nd St at Post Ave,,42.090297699,-80.116013,,,0,,0,63,6:09 AM,11:24 PM
1194,1194,W 32nd St at Schaper Ave,,42.0894889832,-80.118156,,,0,,0,63,6:10 AM,11:25 PM
1195,1195,W 32nd St at Pittsburgh Ave,,42.0889015198,-80.119797,,,0,,0,63,6:11 AM,11:25 PM
1196,1196,W 32nd St at Atlantic Ave,,42.0881195068,-80.121941,,,0,,0,63,6:11 AM,11:25 PM
1197,1197,W 32nd St at Garland St,,42.0874290466,-80.123802,,,0,,0,63,6:12 AM,11:26 PM
1198,1198,W 32nd St at Highland Rd,,42.0867004395,-80.125778,,,0,,0,63,6:12 AM,11:26 PM
1199,1199,W 32nd St at Zuck Rd,,42.0854644775,-80.129112,,,0,,0,63,6:13 AM,11:27 PM
12,12,Pogue Student Center,,41.8719825745,-80.118721,,,0,,0,30,7:15 AM,9:23 PM
120,120,Peninsula at W 16th St,,42.0963668823,-80.143188,,,0,,0,58,5:33 AM,11:54 PM
1200,1200,W 32nd St at Legion Rd,,42.0839614868,-80.133072,,,0,,0,63,6:14 AM,11:27 PM
1201,1201,W 32nd St at Hastings Rd,,42.0797348022,-80.144432,,,0,,0,63,6:17 AM,11:29 PM
1202,1202,W 32nd St opp Stoughton Rd,,42.0787811279,-80.146973,,,0,,0,63,6:18 AM,11:30 PM
1203,1203,W 32nd St at Caughey Rd,,42.0774002075,-80.15078,,,0,,0,63,6:19 AM,11:30 PM
1204,1204,Albion SCI,,41.8773193359,-80.366135,,,0,,0,4,10:25 AM,4:23 PM
122,122,W 12 St at Country Fair,,42.0999565125,-80.144806,,,0,,0,86,5:34 AM,12:00 PM
123,123,W 12th St at Filmore Ave,,42.1006851196,-80.142853,,,0,,0,86,5:34 AM,12:00 PM
1232,1232,Mail St at Walnut,,42.0012741089,-80.3162,,,0,,0,8,7:42 AM,5:15 PM
1233,1233,Rt 20 at Westegate Dr,,42.0083274841,-80.304565,,,0,,0,8,7:44 AM,5:16 PM
1235,1235,Rt 20 at Dobler Rd,,42.0211296082,-80.271271,,,0,,0,8,7:49 AM,5:20 PM
1236,1236,Rt 20 at Franklin Rd,,42.0285987854,-80.258347,,,0,,0,8,7:51 AM,5:21 PM
1237,1237,Rt 20 at Avonia Rd-Burger King Fairview,,42.0310249329,-80.255745,,,0,,0,4,11:23 AM,5:22 PM
124,124,W 12th St at Lowell Ave,,42.1012916565,-80.14122,,,0,,0,86,5:34 AM,12:01 PM
1240,1240,Rt 20 at Linda Ave,,42.0281028748,-80.259102,,,0,,0,4,9:43 AM,3:41 PM
1241,1241,RT 20 at Glenn Ave,,42.0261878967,-80.261238,,,0,,0,4,9:44 AM,3:42 PM
1244,1244,Rt 20 at Blair Rd,,42.0187149048,-80.278137,,,0,,0,4,9:47 AM,3:45 PM
1245,1245,Rt 20 at Birchdale,,42.0173149109,-80.282349,,,0,,0,4,9:48 AM,3:46 PM
1247,1247,Rt 20 at Trinity Dr,,42.0081443787,-80.305122,,,0,,0,4,9:52 AM,3:50 PM
1249,1249,Main St at Penn Ave,,42.0021400452,-80.314919,,,0,,0,4,9:54 AM,3:52 PM
125,125,Industrial at W 14th St,,42.1003646851,-80.138344,,,0,,0,86,5:35 AM,12:01 PM
1250,1250,Main St at Olin Ave,,42.0015182495,-80.316002,,,0,,0,4,9:54 AM,3:52 PM
1253,1253,Intersection Rt 20 at Rice Ave Country F,,41.999420166,-80.319801,,,0,,0,4,9:55 AM,3:53 PM
126,126,Industrial at W 16th St,,42.0987358093,-80.137299,,,0,,0,86,5:35 AM,12:02 PM
1264,1264,Rice Ave at Sampson,,42.0138816833,-80.338654,,,0,,0,4,7:37 AM,3:32 PM
1266,1266,Rice Ave at Miles SB,,42.0078468323,-80.327026,,,0,,0,4,7:39 AM,3:34 PM
1267,1267,Rice Ave at Templeton,,42.0051689148,-80.323586,,,0,,0,4,7:40 AM,3:35 PM
1268,1268,Rice Ave at Rt 20 Country Fair SB,,41.999710083,-80.32016,,,0,,0,4,7:41 AM,3:36 PM
127,127,Pittsburgh Ave,,42.1046562195,-80.130707,,,0,,0,159,5:11 AM,12:00 PM
128,128,W 15th St IB,,42.1046562195,-80.125069,,,0,,0,58,5:44 AM,12:05 PM
129,129,W 16th St opp Lincoln Ave,,42.1068572998,-80.117531,,,0,,0,58,5:45 AM,12:06 PM
1290,1290,Benetwood Apartments,,42.1760101318,-79.973083,,,0,,0,4,9:30 AM,12:25 PM
1291,1291,Conrad House,,42.173866272,-79.993233,,,0,,0,4,9:25 AM,12:30 PM
1292,1292,Harborcreek Municipal Building,,42.1582298279,-79.97345,,,0,,0,2,9:45 AM,12:20 PM
1293,1293,Harborcreek Wal-Mart,,42.1586456299,-79.968185,,,0,,0,28,5:10 AM,8:00 PM
1294,1294,Buffalo Rd at Roberts Ave,,42.1516609192,-79.99176,,,0,,0,14,5:05 AM,6:54 PM
1295,1295,Buffalo Rd at Hannon Rd,,42.1541404724,-79.985825,,,0,,0,14,5:06 AM,6:55 PM
1296,1296,Buffalo Rd at Clark Rd,,42.1560058594,-79.981552,,,0,,0,14,5:07 AM,6:56 PM
1297,1297,Buffalo Rd at TImber Ln,,42.1637458801,-79.960907,,,0,,0,14,5:11 AM,7:00 PM
1298,1298,Iroquois Ave at Troupe Rd,,42.1645393372,-79.962997,,,0,,0,2,9:48 AM,12:23 PM
1299,1299,Troupe Rd at Redwood Dr,,42.1725730896,-79.970985,,,0,,0,2,9:49 AM,12:24 PM
130,130,W 16th St at Greengarden,,42.1081771851,-80.115013,,,0,,0,58,5:46 AM,12:07 PM
1300,1300,Troupe Rd at E Lake Rd,,42.1784744263,-79.976868,,,0,,0,2,9:51 AM,12:26 PM
1301,1301,E Lake Rd at Cambridge Rd,,42.1737136841,-79.989693,,,0,,0,2,9:54 AM,12:29 PM
1303,1303,E Lake Rd at Oak Tree Ct,,42.1695098877,-80.000679,,,0,,0,2,9:55 AM,12:30 PM
1304,1304,E Lake Rd at Preston Ave,,42.1662940979,-80.005112,,,0,,0,2,9:59 AM,12:34 PM
1305,1305,E Lake Rd at Joshua Dr,,42.1634292603,-80.009048,,,0,,0,2,10:01 AM,12:36 PM
1307,1307,E Lake Rd at Howe Ave,,42.1558303833,-80.019653,,,0,,0,2,10:03 AM,12:38 PM
1308,1308,E Lake Rd at Water,,42.1539916992,-80.022232,,,0,,0,2,10:05 AM,12:40 PM
1309,1309,E lake Rd at Water,,42.154838562,-80.020645,,,0,,0,2,9:15 AM,11:50 AM
131,131,Greengarden at W 12th St,,42.1105537415,-80.116058,,,0,,0,58,5:46 AM,12:07 PM
1310,1310,E Lake Rd at Silliman Ave,,42.1568603516,-80.017853,,,0,,0,2,9:17 AM,11:52 AM
1312,1312,East Lake Woods,,42.1650009155,-80.007942,,,0,,0,4,9:20 AM,12:35 PM
1313,1313,E Lake Rd at Manistee Ave,,42.1658935547,-80.005341,,,0,,0,2,9:22 AM,11:57 AM
1314,1314,E Lake Rd at Fair Ave,,42.16847229,-80.001808,,,0,,0,2,9:23 AM,11:58 AM
1315,1315,E Lake Rd at Bonnie Brae St,,42.1702651978,-79.998634,,,0,,0,2,9:23 AM,11:58 AM
1317,1317,E Lake Rd at Carrie St,,42.1739883423,-79.988541,,,0,,0,2,9:25 AM,12:00 PM
1318,1318,E Lake Rd at Ledwick St,,42.1751480103,-79.98526,,,0,,0,2,9:27 AM,12:02 PM
1319,1319,E Lake Rd at Irvine Dr,,42.1763305664,-79.981873,,,0,,0,2,9:29 AM,12:04 PM
132,132,Weschler Ave at W 11th St,,42.1133384705,-80.112129,,,0,,0,58,5:47 AM,12:08 PM
1321,1321,Troupe Rd opp Redwood Dr,,42.1725769043,-79.971207,,,0,,0,2,9:30 AM,12:05 PM
1322,1322,Troupe Rd at Iroquois Ave,,42.1644515991,-79.963242,,,0,,0,2,9:33 AM,12:08 PM
1323,1323,Buffalo Rd at Enormis,,42.1559295654,-79.982193,,,0,,0,14,6:06 AM,8:01 PM
1324,1324,Buffalo Rd at Walbridge Rd,,42.1527481079,-79.98983,,,0,,0,14,6:07 AM,8:02 PM
1325,1325,Buffalo Rd at Saltsman Rd,,42.1506462097,-79.994286,,,0,,0,2,9:38 AM,12:13 PM
1327,1327,Rt 99 at Interchange Plaza,,42.0632705688,-80.099434,,,0,,0,15,6:51 AM,8:36 PM
1329,1329,Rt 99 at Moraine Dr,,42.0596923828,-80.103668,,,0,,0,15,6:51 AM,8:36 PM
133,133,Weshler Ave at W 10th St,,42.1142578125,-80.112762,,,0,,0,58,5:48 AM,12:09 PM
1330,1330,Erepa Grotto Park-OB,,42.0314559937,-80.114189,,,0,,0,10,6:56 AM,8:41 PM
1331,1331,Rt 99 at Bargin Rd-OB,,42.0173454285,-80.12822,,,0,,0,10,6:59 AM,8:44 PM
1333,1333,Rt 99 at Grubb Rd,,42.0035591125,-80.141968,,,0,,0,18,7:01 AM,8:45 PM
1335,1335,Mckean Post Office,,41.997341156,-80.14328,,,0,,0,10,7:01 AM,8:45 PM
1336,1336,Rt 99 at Kevin Dr,,41.9948768616,-80.143471,,,0,,0,15,7:01 AM,8:46 PM
1337,1337,Rt 99 at Old Rt 99,,41.985004425,-80.141472,,,0,,0,15,7:02 AM,8:46 PM
1338,1338,Rt 99 at Golden Rd-OB,,41.9669265747,-80.139656,,,0,,0,15,7:04 AM,8:47 PM
1339,1339,Rt 99 at Oliver Rd,,41.9358673096,-80.12693,,,0,,0,15,7:07 AM,8:49 PM
134,134,W 10th St at Washington Pl,,42.1151351929,-80.110565,,,0,,0,58,5:48 AM,12:09 PM
1340,1340,Rt 99 at Old State Rd,,41.933719635,-80.12661,,,0,,0,15,7:08 AM,8:49 PM
1342,1342,Rt 99 at Washington Dr-GM School OB,,41.9156112671,-80.125061,,,0,,0,15,7:10 AM,8:50 PM
1343,1343,Rt 99 at Crane Rd-OB,,41.9023361206,-80.126297,,,0,,0,15,7:11 AM,8:51 PM
1346,1346,Rt 99 at 6N-OB,,41.8758621216,-80.131683,,,0,,0,15,7:13 AM,8:52 PM
135,135,W 10th St at Cranberry St,,42.1160163879,-80.108162,,,0,,0,58,5:49 AM,12:10 PM
1351,1351,Erie St at E Plum St,,41.8757362366,-80.131645,,,0,,0,15,8:11 AM,9:24 PM
1352,1352,Walker Bros-IB,,41.8900985718,-80.127502,,,0,,0,13,8:12 AM,7:12 PM
1353,1353,Cunningham Dodge,,41.8931541443,-80.127151,,,0,,0,15,8:12 AM,9:26 PM
1354,1354,Rt 99 at Crane Rd-IB,,41.902217865,-80.126236,,,0,,0,15,8:13 AM,9:27 PM
1355,1355,Rt 99 at  Leacock Rd,,41.9091644287,-80.125595,,,0,,0,15,8:14 AM,9:28 PM
1356,1356,GM School-IB,,41.9156646729,-80.124962,,,0,,0,15,8:15 AM,9:29 PM
1357,1357,Rt 99 at Neyland Rd,,41.9208869934,-80.124596,,,0,,0,15,8:15 AM,9:29 PM
1358,1358,Rt 99 at Oliver Rd-IB,,41.9356651306,-80.126846,,,0,,0,15,8:17 AM,9:31 PM
1359,1359,Rt 99 at Golden Rd,,41.9668540955,-80.13958,,,0,,0,13,8:20 AM,7:20 PM
136,136,W 10th St at Raspberry St,,42.1168937683,-80.105789,,,0,,0,58,5:49 AM,12:10 PM
1360,1360,Rt 99 at Greenlee Rd,,41.9894523621,-80.142693,,,0,,0,13,8:22 AM,7:22 PM
1361,1361,Rt 99 at West Rd,,41.9965248108,-80.143257,,,0,,0,13,8:23 AM,7:23 PM
1362,1362,Rt 99 at Bargain Rd-IB,,42.0170822144,-80.128448,,,0,,0,13,8:26 AM,7:26 PM
1364,1364,Erepa Grotto Park-IB,,42.0313034058,-80.114174,,,0,,0,13,8:31 AM,7:31 PM
1365,1365,Rt 99 at Pagan Rd,,42.0355377197,-80.112831,,,0,,0,13,8:32 AM,7:32 PM
1366,1366,Interstate Mitsubishi,,42.0545272827,-80.105949,,,0,,0,15,8:38 AM,9:45 PM
1367,1367,Rt 99 at interchange Rd-IB,,42.0640983582,-80.098831,,,0,,0,15,8:41 AM,9:47 PM
1368,1368,Rt 19 at Robinson Rd-OB,,42.043838501,-80.074959,,,0,,0,8,5:04 AM,2:00 PM
1369,1369,Rt 19 at Dorn Rd,,42.0325546265,-80.063049,,,0,,0,8,5:05 AM,2:03 PM
137,137,W 10th St at Cascade St,,42.1177711487,-80.103409,,,0,,0,58,5:50 AM,12:11 PM
1370,1370,Rt 19 at New Rd,,42.0199890137,-80.05172,,,0,,0,8,5:07 AM,2:06 PM
1371,1371,Rt 19 at Sharp Rd,,41.9967346191,-80.030602,,,0,,0,8,5:11 AM,2:11 PM
1372,1372,Rt 19 at Trask Rd-OB,,41.9767074585,-80.011269,,,0,,0,8,5:14 AM,2:15 PM
1373,1373,Waterford Car Dealership,,41.9531364441,-79.992783,,,0,,0,8,5:18 AM,2:20 PM
1374,1374,Waterford Square-OB,,41.9426651001,-79.984489,,,0,,0,8,5:20 AM,2:23 PM
1375,1375,Waterford Tops,,41.9385032654,-79.982124,,,0,,0,8,5:20 AM,2:23 PM
1376,1376,Rt 97 at Flatts Rd,,41.9322166443,-79.974403,,,0,,0,8,5:21 AM,2:24 PM
1377,1377,Sunset Drive In-OB,,41.9274024963,-79.95726,,,0,,0,8,5:23 AM,2:25 PM
1378,1378,Rt 97 at Short Hare Rd,,41.9094161987,-79.905304,,,0,,0,8,5:28 AM,2:30 PM
1379,1379,Rt 97 at Union Leboeuf Rd,,41.905166626,-79.885887,,,0,,0,8,5:30 AM,2:31 PM
138,138,W 10th St at Plum St,,42.1186523438,-80.101028,,,0,,0,58,5:50 AM,12:11 PM
1380,1380,Rt 97 at Rt 8 - Country Fair Union City,,41.9018363953,-79.845726,,,0,,0,8,5:34 AM,2:34 PM
1382,1382,Union City,,41.8996543884,-79.843475,,,0,,0,8,5:35 AM,2:49 PM
1383,1383,Rt 6 at Mitchell Rd,,41.9045944214,-79.821526,,,0,,0,8,5:37 AM,2:51 PM
1384,1384,Rt 6 at Elgin Rd,,41.9135704041,-79.800293,,,0,,0,8,5:39 AM,2:53 PM
1385,1385,Rt 6 at Rt 89 Intersection-OB,,41.9182701111,-79.743965,,,0,,0,8,5:45 AM,2:59 PM
1386,1386,Corry Auto Auction,,41.917842865,-79.716965,,,0,,0,8,5:47 AM,3:01 PM
1387,1387,Rt 6 at W Washington St Ext,,41.9273033142,-79.680855,,,0,,0,8,5:51 AM,3:05 PM
1388,1388,Rt 6 at W Smith St Ext,,41.9313468933,-79.66993,,,0,,0,8,5:53 AM,3:07 PM
