agency_name,agency_ref,county,program_type,date,adults,children,new_households,seniors,total_individuals
BP - North East Elementary Center - SHBP,02105,Erie,BackPacks,2024-10-31,0.0,50.0,0.0,0.0,0.0
BP - North East Elementary Center - SHBP,02105,Erie,BackPacks,2024-11-30,0.0,50.0,0.0,0.0,0.0
BP - North East Elementary Center - SHBP,02105,Erie,BackPacks,2024-12-31,0.0,60.0,0.0,0.0,0.0
BP - North East Elementary Center - SHBP,02105,Erie,BackPacks,2025-01-31,0.0,60.0,0.0,0.0,0.0
BP - North East Elementary Center - SHBP,02105,Erie,BackPacks,2025-02-28,0.0,60.0,0.0,0.0,0.0
BP - North East Elementary Center - SHBP,02105,Erie,BackPacks,2025-03-31,0.0,60.0,0.0,0.0,0.0
BP - North East Elementary Center - SHBP,02105,Erie,BackPacks,2025-04-30,0.0,60.0,0.0,0.0,0.0
BP - North East Elementary Center - SHBP,02105,Erie,BackPacks,2025-05-31,0.0,60.0,0.0,0.0,0.0
BP - Northwestern Elementary - SHBP,02100,Erie,BackPacks,2024-07-31,0.0,28.0,0.0,0.0,0.0
BP - Northwestern Elementary - SHBP,02100,Erie,BackPacks,2024-08-31,0.0,28.0,0.0,0.0,0.0
BP - Northwestern Elementary - SHBP,02100,Erie,BackPacks,2024-10-31,0.0,61.0,0.0,0.0,0.0
BP - Northwestern Elementary - SHBP,02100,Erie,BackPacks,2024-11-30,0.0,62.0,0.0,0.0,0.0
BP - Northwestern Elementary - SHBP,02100,Erie,BackPacks,2024-12-31,0.0,62.0,0.0,0.0,0.0
BP - Northwestern Elementary - SHBP,02100,Erie,BackPacks,2025-01-31,0.0,62.0,0.0,0.0,0.0
BP - Northwestern Elementary - SHBP,02100,Erie,BackPacks,2025-02-28,0.0,62.0,0.0,0.0,0.0
BP - Northwestern Elementary - SHBP,02100,Erie,BackPacks,2025-03-31,0.0,62.0,0.0,0.0,0.0
BP - Northwestern Elementary - SHBP,02100,Erie,BackPacks,2025-04-30,0.0,62.0,0.0,0.0,0.0
BP - Northwestern Elementary - SHBP,02100,Erie,BackPacks,2025-05-31,0.0,62.0,0.0,0.0,0.0
BP - Perry Elementary - SHBP,02033,Erie,BackPacks,2024-10-31,0.0,170.0,0.0,0.0,0.0
BP - Perry Elementary - SHBP,02033,Erie,BackPacks,2024-11-30,0.0,170.0,0.0,0.0,0.0
BP - Perry Elementary - SHBP,02033,Erie,BackPacks,2024-12-31,0.0,170.0,0.0,0.0,0.0
BP - Perry Elementary - SHBP,02033,Erie,BackPacks,2025-01-31,0.0,170.0,0.0,0.0,0.0
BP - Perry Elementary - SHBP,02033,Erie,BackPacks,2025-02-28,0.0,170.0,0.0,0.0,0.0
BP - Perry Elementary - SHBP,02033,Erie,BackPacks,2025-03-31,0.0,170.0,0.0,0.0,0.0
BP - Perry Elementary - SHBP,02033,Erie,BackPacks,2025-04-30,0.0,170.0,0.0,0.0,0.0
BP - Perry Elementary - SHBP,02033,Erie,BackPacks,2025-05-31,0.0,170.0,0.0,0.0,0.0
BP - Pfeiffer Burleigh - SHBP,02034,Erie,BackPacks,2024-10-31,0.0,230.0,0.0,0.0,0.0
BP - Pfeiffer Burleigh - SHBP,02034,Erie,BackPacks,2024-11-30,0.0,230.0,0.0,0.0,0.0
BP - Pfeiffer Burleigh - SHBP,02034,Erie,BackPacks,2024-12-31,0.0,230.0,0.0,0.0,0.0
BP - Pfeiffer Burleigh - SHBP,02034,Erie,BackPacks,2025-01-31,0.0,230.0,0.0,0.0,0.0
BP - Pfeiffer Burleigh - SHBP,02034,Erie,BackPacks,2025-02-28,0.0,230.0,0.0,0.0,0.0
BP - Pfeiffer Burleigh - SHBP,02034,Erie,BackPacks,2025-03-31,0.0,230.0,0.0,0.0,0.0
BP - Pfeiffer Burleigh - SHBP,02034,Erie,BackPacks,2025-04-30,0.0,230.0,0.0,0.0,0.0
BP - Pfeiffer Burleigh - SHBP,02034,Erie,BackPacks,2025-05-31,0.0,230.0,0.0,0.0,0.0
BP - Pinecreek Elementary - SHBP,02083,Jefferson,BackPacks,2024-10-31,0.0,44.0,0.0,0.0,0.0
BP - Pinecreek Elementary - SHBP,02083,Jefferson,BackPacks,2024-11-30,0.0,44.0,0.0,0.0,0.0
BP - Pinecreek Elementary - SHBP,02083,Jefferson,BackPacks,2024-12-31,0.0,44.0,0.0,0.0,0.0
BP - Pinecreek Elementary - SHBP,02083,Jefferson,BackPacks,2025-01-31,0.0,44.0,0.0,0.0,0.0
BP - Pinecreek Elementary - SHBP,02083,Jefferson,BackPacks,2025-02-28,0.0,40.0,0.0,0.0,0.0
BP - Pinecreek Elementary - SHBP,02083,Jefferson,BackPacks,2025-03-31,0.0,39.0,0.0,0.0,0.0
BP - Pinecreek Elementary - SHBP,02083,Jefferson,BackPacks,2025-04-30,0.0,39.0,0.0,0.0,0.0
BP - Pinecreek Elementary - SHBP,02083,Jefferson,BackPacks,2025-05-31,0.0,39.0,0.0,0.0,0.0
BP - Robert Benjamin Wiley - SHBP,02056,Erie,BackPacks,2024-10-31,0.0,16.0,0.0,0.0,0.0
BP - Robert Benjamin Wiley - SHBP,02056,Erie,BackPacks,2024-11-30,0.0,17.0,0.0,0.0,0.0
BP - Robert Benjamin Wiley - SHBP,02056,Erie,BackPacks,2024-12-31,0.0,17.0,0.0,0.0,0.0
BP - Robert Benjamin Wiley - SHBP,02056,Erie,BackPacks,2025-01-31,0.0,17.0,0.0,0.0,0.0
BP - Robert Benjamin Wiley - SHBP,02056,Erie,BackPacks,2025-02-28,0.0,17.0,0.0,0.0,0.0
BP - Robert Benjamin Wiley - SHBP,02056,Erie,BackPacks,2025-03-31,0.0,16.0,0.0,0.0,0.0
BP - Robert Benjamin Wiley - SHBP,02056,Erie,BackPacks,2025-04-30,0.0,16.0,0.0,0.0,0.0
BP - Robert Benjamin Wiley - SHBP,02056,Erie,BackPacks,2025-05-31,0.0,16.0,0.0,0.0,0.0
BP - Robison Elementary - SHBP,02072,Erie,BackPacks,2024-10-31,0.0,25.0,0.0,0.0,0.0
BP - Robison Elementary - SHBP,02072,Erie,BackPacks,2024-11-30,0.0,25.0,0.0,0.0,0.0
BP - Robison Elementary - SHBP,02072,Erie,BackPacks,2024-12-31,0.0,25.0,0.0,0.0,0.0
BP - Robison Elementary - SHBP,02072,Erie,BackPacks,2025-01-31,0.0,25.0,0.0,0.0,0.0
BP - Robison Elementary - SHBP,02072,Erie,BackPacks,2025-02-28,0.0,25.0,0.0,0.0,0.0
BP - Robison Elementary - SHBP,02072,Erie,BackPacks,2025-03-31,0.0,25.0,0.0,0.0,0.0
BP - Robison Elementary - SHBP,02072,Erie,BackPacks,2025-04-30,0.0,25.0,0.0,0.0,0.0
BP - Robison Elementary - SHBP,02072,Erie,BackPacks,2025-05-31,0.0,25.0,0.0,0.0,0.0
BP - Sandycreek Elementary - SHBP,02110,Venango,BackPacks,2024-07-31,0.0,40.0,0.0,0.0,0.0
BP - Sandycreek Elementary - SHBP,02110,Venango,BackPacks,2024-08-31,0.0,40.0,0.0,0.0,0.0
BP - Sandycreek Elementary - SHBP,02110,Venango,BackPacks,2024-10-31,0.0,45.0,0.0,0.0,0.0
BP - Sandycreek Elementary - SHBP,02110,Venango,BackPacks,2024-11-30,0.0,44.0,0.0,0.0,0.0
BP - Sandycreek Elementary - SHBP,02110,Venango,BackPacks,2024-12-31,0.0,46.0,0.0,0.0,0.0
BP - Sandycreek Elementary - SHBP,02110,Venango,BackPacks,2025-01-31,0.0,46.0,0.0,0.0,0.0
BP - Sandycreek Elementary - SHBP,02110,Venango,BackPacks,2025-02-28,0.0,46.0,0.0,0.0,0.0
BP - Sandycreek Elementary - SHBP,02110,Venango,BackPacks,2025-03-31,0.0,46.0,0.0,0.0,0.0
BP - Sandycreek Elementary - SHBP,02110,Venango,BackPacks,2025-04-30,0.0,47.0,0.0,0.0,0.0
BP - Sandycreek Elementary - SHBP,02110,Venango,BackPacks,2025-05-31,0.0,47.0,0.0,0.0,0.0
BP - Sarah Reed - SHBP,02055,Erie,BackPacks,2024-07-31,0.0,50.0,0.0,0.0,0.0
BP - Sarah Reed - SHBP,02055,Erie,BackPacks,2024-08-31,0.0,50.0,0.0,0.0,0.0
BP - Sarah Reed - SHBP,02055,Erie,BackPacks,2024-10-31,0.0,14.0,0.0,0.0,0.0
BP - Sarah Reed - SHBP,02055,Erie,BackPacks,2024-11-30,0.0,15.0,0.0,0.0,0.0
BP - Sarah Reed - SHBP,02055,Erie,BackPacks,2024-12-31,0.0,15.0,0.0,0.0,0.0
BP - Sarah Reed - SHBP,02055,Erie,BackPacks,2025-01-31,0.0,15.0,0.0,0.0,0.0
BP - Sarah Reed - SHBP,02055,Erie,BackPacks,2025-02-28,0.0,15.0,0.0,0.0,0.0
BP - Sarah Reed - SHBP,02055,Erie,BackPacks,2025-03-31,0.0,15.0,0.0,0.0,0.0
BP - Sarah Reed - SHBP,02055,Erie,BackPacks,2025-04-30,0.0,15.0,0.0,0.0,0.0
BP - Sarah Reed - SHBP,02055,Erie,BackPacks,2025-05-31,0.0,15.0,0.0,0.0,0.0
BP - Second District Elementary - SHBP,02119,Crawford,BackPacks,2024-10-31,0.0,142.0,0.0,0.0,0.0
BP - Second District Elementary - SHBP,02119,Crawford,BackPacks,2024-11-30,0.0,144.0,0.0,0.0,0.0
BP - Second District Elementary - SHBP,02119,Crawford,BackPacks,2024-12-31,0.0,144.0,0.0,0.0,0.0
BP - Second District Elementary - SHBP,02119,Crawford,BackPacks,2025-01-31,0.0,146.0,0.0,0.0,0.0
BP - Second District Elementary - SHBP,02119,Crawford,BackPacks,2025-02-28,0.0,146.0,0.0,0.0,0.0
BP - Second District Elementary - SHBP,02119,Crawford,BackPacks,2025-03-31,0.0,146.0,0.0,0.0,0.0
BP - Second District Elementary - SHBP,02119,Crawford,BackPacks,2025-04-30,0.0,150.0,0.0,0.0,0.0
BP - Second District Elementary - SHBP,02119,Crawford,BackPacks,2025-05-31,0.0,139.0,0.0,0.0,0.0
BP - Sheffield Area Elementary - SHBP,02070,Warren,BackPacks,2024-10-31,0.0,50.0,0.0,0.0,0.0
BP - Sheffield Area Elementary - SHBP,02070,Warren,BackPacks,2024-11-30,0.0,47.0,0.0,0.0,0.0
BP - Sheffield Area Elementary - SHBP,02070,Warren,BackPacks,2024-12-31,0.0,46.0,0.0,0.0,0.0
BP - Sheffield Area Elementary - SHBP,02070,Warren,BackPacks,2025-01-31,0.0,46.0,0.0,0.0,0.0
BP - Sheffield Area Elementary - SHBP,02070,Warren,BackPacks,2025-02-28,0.0,46.0,0.0,0.0,0.0
BP - Sheffield Area Elementary - SHBP,02070,Warren,BackPacks,2025-03-31,0.0,46.0,0.0,0.0,0.0
BP - Sheffield Area Elementary - SHBP,02070,Warren,BackPacks,2025-04-30,0.0,45.0,0.0,0.0,0.0
BP - Sheffield Area Elementary - SHBP,02070,Warren,BackPacks,2025-05-31,0.0,45.0,0.0,0.0,0.0
BP - Springfield Elementary - SHBP,02057,Erie,BackPacks,2024-07-31,0.0,27.0,0.0,0.0,0.0
BP - Springfield Elementary - SHBP,02057,Erie,BackPacks,2024-08-31,0.0,27.0,0.0,0.0,0.0
BP - Springfield Elementary - SHBP,02057,Erie,BackPacks,2024-10-31,0.0,56.0,0.0,0.0,0.0
BP - Springfield Elementary - SHBP,02057,Erie,BackPacks,2024-11-30,0.0,56.0,0.0,0.0,0.0
BP - Springfield Elementary - SHBP,02057,Erie,BackPacks,2024-12-31,0.0,56.0,0.0,0.0,0.0
BP - Springfield Elementary - SHBP,02057,Erie,BackPacks,2025-01-31,0.0,56.0,0.0,0.0,0.0
BP - Springfield Elementary - SHBP,02057,Erie,BackPacks,2025-02-28,0.0,56.0,0.0,0.0,0.0
BP - Springfield Elementary - SHBP,02057,Erie,BackPacks,2025-03-31,0.0,56.0,0.0,0.0,0.0
BP - Springfield Elementary - SHBP,02057,Erie,BackPacks,2025-04-30,0.0,56.0,0.0,0.0,0.0
BP - Springfield Elementary - SHBP,02057,Erie,BackPacks,2025-05-31,0.0,56.0,0.0,0.0,0.0
BP - St Marys Elementary - SHBP,02086,Elk,BackPacks,2024-07-31,0.0,25.0,0.0,0.0,0.0
BP - St Marys Elementary - SHBP,02086,Elk,BackPacks,2024-08-31,0.0,25.0,0.0,0.0,0.0
BP - St Marys Elementary - SHBP,02086,Elk,BackPacks,2024-10-31,0.0,25.0,0.0,0.0,0.0
BP - St Marys Elementary - SHBP,02086,Elk,BackPacks,2024-11-30,0.0,25.0,0.0,0.0,0.0
BP - St Marys Elementary - SHBP,02086,Elk,BackPacks,2024-12-31,0.0,25.0,0.0,0.0,0.0
BP - St Marys Elementary - SHBP,02086,Elk,BackPacks,2025-01-31,0.0,25.0,0.0,0.0,0.0
BP - St Marys Elementary - SHBP,02086,Elk,BackPacks,2025-02-28,0.0,25.0,0.0,0.0,0.0
BP - St Marys Elementary - SHBP,02086,Elk,BackPacks,2025-03-31,0.0,25.0,0.0,0.0,0.0
BP - St Marys Elementary - SHBP,02086,Elk,BackPacks,2025-04-30,0.0,25.0,0.0,0.0,0.0
BP - St Marys Elementary - SHBP,02086,Elk,BackPacks,2025-05-31,0.0,25.0,0.0,0.0,0.0
BP - Tidioute Community Charter School - SHBP,02075,Warren,BackPacks,2024-10-31,0.0,36.0,0.0,0.0,0.0
BP - Tidioute Community Charter School - SHBP,02075,Warren,BackPacks,2024-11-30,0.0,35.0,0.0,0.0,0.0
BP - Tidioute Community Charter School - SHBP,02075,Warren,BackPacks,2024-12-31,0.0,35.0,0.0,0.0,0.0
BP - Tidioute Community Charter School - SHBP,02075,Warren,BackPacks,2025-01-31,0.0,35.0,0.0,0.0,0.0
BP - Tidioute Community Charter School - SHBP,02075,Warren,BackPacks,2025-02-28,0.0,35.0,0.0,0.0,0.0
BP - Tidioute Community Charter School - SHBP,02075,Warren,BackPacks,2025-03-31,0.0,36.0,0.0,0.0,0.0
BP - Tidioute Community Charter School - SHBP,02075,Warren,BackPacks,2025-04-30,0.0,36.0,0.0,0.0,0.0
BP - Tidioute Community Charter School - SHBP,02075,Warren,BackPacks,2025-05-31,0.0,36.0,0.0,0.0,0.0
BP - Tracy Elementary - SHBP,02078,Erie,BackPacks,2024-07-31,0.0,15.0,0.0,0.0,0.0
BP - Tracy Elementary - SHBP,02078,Erie,BackPacks,2024-08-31,0.0,15.0,0.0,0.0,0.0
BP - Tracy Elementary - SHBP,02078,Erie,BackPacks,2024-10-31,0.0,54.0,0.0,0.0,0.0
BP - Tracy Elementary - SHBP,02078,Erie,BackPacks,2024-11-30,0.0,52.0,0.0,0.0,0.0
BP - Tracy Elementary - SHBP,02078,Erie,BackPacks,2024-12-31,0.0,49.0,0.0,0.0,0.0
BP - Tracy Elementary - SHBP,02078,Erie,BackPacks,2025-01-31,0.0,49.0,0.0,0.0,0.0
BP - Tracy Elementary - SHBP,02078,Erie,BackPacks,2025-02-28,0.0,49.0,0.0,0.0,0.0
BP - Tracy Elementary - SHBP,02078,Erie,BackPacks,2025-03-31,0.0,49.0,0.0,0.0,0.0
BP - Tracy Elementary - SHBP,02078,Erie,BackPacks,2025-04-30,0.0,56.0,0.0,0.0,0.0
BP - Tracy Elementary - SHBP,02078,Erie,BackPacks,2025-05-31,0.0,60.0,0.0,0.0,0.0
BP - Union City Elementary - SHBP,02111,Erie,BackPacks,2024-10-31,0.0,81.0,0.0,0.0,0.0
BP - Union City Elementary - SHBP,02111,Erie,BackPacks,2024-11-30,0.0,81.0,0.0,0.0,0.0
BP - Union City Elementary - SHBP,02111,Erie,BackPacks,2024-12-31,0.0,80.0,0.0,0.0,0.0
BP - Union City Elementary - SHBP,02111,Erie,BackPacks,2025-01-31,0.0,78.0,0.0,0.0,0.0
BP - Union City Elementary - SHBP,02111,Erie,BackPacks,2025-02-28,0.0,80.0,0.0,0.0,0.0
BP - Union City Elementary - SHBP,02111,Erie,BackPacks,2025-03-31,0.0,79.0,0.0,0.0,0.0
BP - Union City Elementary - SHBP,02111,Erie,BackPacks,2025-04-30,0.0,78.0,0.0,0.0,0.0
BP - Union City Elementary - SHBP,02111,Erie,BackPacks,2025-05-31,0.0,78.0,0.0,0.0,0.0
BP - Victory Elementary - SHBP,02109,Venango,BackPacks,2024-07-31,0.0,40.0,0.0,0.0,0.0
BP - Victory Elementary - SHBP,02109,Venango,BackPacks,2024-08-31,0.0,40.0,0.0,0.0,0.0
BP - Victory Elementary - SHBP,02109,Venango,BackPacks,2024-10-31,0.0,28.0,0.0,0.0,0.0
BP - Victory Elementary - SHBP,02109,Venango,BackPacks,2024-11-30,0.0,28.0,0.0,0.0,0.0
BP - Victory Elementary - SHBP,02109,Venango,BackPacks,2024-12-31,0.0,28.0,0.0,0.0,0.0
BP - Victory Elementary - SHBP,02109,Venango,BackPacks,2025-01-31,0.0,28.0,0.0,0.0,0.0
BP - Victory Elementary - SHBP,02109,Venango,BackPacks,2025-02-28,0.0,28.0,0.0,0.0,0.0
BP - Victory Elementary - SHBP,02109,Venango,BackPacks,2025-03-31,0.0,28.0,0.0,0.0,0.0
BP - Victory Elementary - SHBP,02109,Venango,BackPacks,2025-04-30,0.0,28.0,0.0,0.0,0.0
BP - Victory Elementary - SHBP,02109,Venango,BackPacks,2025-05-31,0.0,28.0,0.0,0.0,0.0
BP - Warren Area Elementary - SHBP,02076,Warren,BackPacks,2024-10-31,0.0,70.0,0.0,0.0,0.0
BP - Warren Area Elementary - SHBP,02076,Warren,BackPacks,2024-11-30,0.0,59.0,0.0,0.0,0.0
BP - Warren Area Elementary - SHBP,02076,Warren,BackPacks,2024-12-31,0.0,59.0,0.0,0.0,0.0
BP - Warren Area Elementary - SHBP,02076,Warren,BackPacks,2025-01-31,0.0,60.0,0.0,0.0,0.0
BP - Warren Area Elementary - SHBP,02076,Warren,BackPacks,2025-02-28,0.0,60.0,0.0,0.0,0.0
BP - Warren Area Elementary - SHBP,02076,Warren,BackPacks,2025-03-31,0.0,61.0,0.0,0.0,0.0
BP - Warren Area Elementary - SHBP,02076,Warren,BackPacks,2025-04-30,0.0,65.0,0.0,0.0,0.0
BP - Warren Area Elementary - SHBP,02076,Warren,BackPacks,2025-05-31,0.0,65.0,0.0,0.0,0.0
BP - Wasson Elementary - SHBP,02099,Clearfield,BackPacks,2024-10-31,0.0,40.0,0.0,0.0,0.0
BP - Wasson Elementary - SHBP,02099,Clearfield,BackPacks,2024-11-30,0.0,40.0,0.0,0.0,0.0
BP - Wasson Elementary - SHBP,02099,Clearfield,BackPacks,2024-12-31,0.0,80.0,0.0,0.0,0.0
BP - Wasson Elementary - SHBP,02099,Clearfield,BackPacks,2025-01-31,0.0,40.0,0.0,0.0,0.0
BP - Wasson Elementary - SHBP,02099,Clearfield,BackPacks,2025-02-28,0.0,40.0,0.0,0.0,0.0
BP - Wasson Elementary - SHBP,02099,Clearfield,BackPacks,2025-03-31,0.0,40.0,0.0,0.0,0.0
BP - Wasson Elementary - SHBP,02099,Clearfield,BackPacks,2025-04-30,0.0,40.0,0.0,0.0,0.0
BP - Wasson Elementary - SHBP,02099,Clearfield,BackPacks,2025-05-31,0.0,40.0,0.0,0.0,0.0
BP - Waterford Elementary - SHBP,02073,Erie,BackPacks,2024-10-31,0.0,24.0,0.0,0.0,0.0
BP - Waterford Elementary - SHBP,02073,Erie,BackPacks,2024-11-30,0.0,25.0,0.0,0.0,0.0
BP - Waterford Elementary - SHBP,02073,Erie,BackPacks,2024-12-31,0.0,24.0,0.0,0.0,0.0
BP - Waterford Elementary - SHBP,02073,Erie,BackPacks,2025-01-31,0.0,24.0,0.0,0.0,0.0
BP - Waterford Elementary - SHBP,02073,Erie,BackPacks,2025-02-28,0.0,25.0,0.0,0.0,0.0
BP - Waterford Elementary - SHBP,02073,Erie,BackPacks,2025-03-31,0.0,25.0,0.0,0.0,0.0
BP - Waterford Elementary - SHBP,02073,Erie,BackPacks,2025-04-30,0.0,25.0,0.0,0.0,0.0
BP - Waterford Elementary - SHBP,02073,Erie,BackPacks,2025-05-31,0.0,23.0,0.0,0.0,0.0
BP - West End Elementary - SHBP,02120,Crawford,BackPacks,2024-10-31,0.0,75.0,0.0,0.0,0.0
BP - West End Elementary - SHBP,02120,Crawford,BackPacks,2024-11-30,0.0,69.0,0.0,0.0,0.0
BP - West End Elementary - SHBP,02120,Crawford,BackPacks,2024-12-31,0.0,68.0,0.0,0.0,0.0
BP - West End Elementary - SHBP,02120,Crawford,BackPacks,2025-01-31,0.0,72.0,0.0,0.0,0.0
BP - West End Elementary - SHBP,02120,Crawford,BackPacks,2025-02-28,0.0,72.0,0.0,0.0,0.0
BP - West End Elementary - SHBP,02120,Crawford,BackPacks,2025-03-31,0.0,72.0,0.0,0.0,0.0
BP - West End Elementary - SHBP,02120,Crawford,BackPacks,2025-04-30,0.0,64.0,0.0,0.0,0.0
BP - West End Elementary - SHBP,02120,Crawford,BackPacks,2025-05-31,0.0,61.0,0.0,0.0,0.0
BP - West Forest Elementary - SHBP,02051,Forest,BackPacks,2024-10-31,0.0,29.0,0.0,0.0,0.0
BP - West Forest Elementary - SHBP,02051,Forest,BackPacks,2024-11-30,0.0,28.0,0.0,0.0,0.0
BP - West Forest Elementary - SHBP,02051,Forest,BackPacks,2024-12-31,0.0,28.0,0.0,0.0,0.0
BP - West Forest Elementary - SHBP,02051,Forest,BackPacks,2025-01-31,0.0,26.0,0.0,0.0,0.0
BP - West Forest Elementary - SHBP,02051,Forest,BackPacks,2025-02-28,0.0,27.0,0.0,0.0,0.0
BP - West Forest Elementary - SHBP,02051,Forest,BackPacks,2025-03-31,0.0,29.0,0.0,0.0,0.0
BP - West Forest Elementary - SHBP,02051,Forest,BackPacks,2025-05-31,0.0,29.0,0.0,0.0,0.0
BP - Woodland Elementary - SHBP,02096,Cameron,BackPacks,2024-10-31,0.0,85.0,0.0,0.0,0.0
BP - Woodland Elementary - SHBP,02096,Cameron,BackPacks,2024-11-30,0.0,90.0,0.0,0.0,0.0
BP - Woodland Elementary - SHBP,02096,Cameron,BackPacks,2024-12-31,0.0,90.0,0.0,0.0,0.0
BP - Woodland Elementary - SHBP,02096,Cameron,BackPacks,2025-01-31,0.0,91.0,0.0,0.0,0.0
BP - Woodland Elementary - SHBP,02096,Cameron,BackPacks,2025-02-28,0.0,91.0,0.0,0.0,0.0
BP - Woodland Elementary - SHBP,02096,Cameron,BackPacks,2025-03-31,0.0,91.0,0.0,0.0,0.0
BP - Woodland Elementary - SHBP,02096,Cameron,BackPacks,2025-04-30,0.0,90.0,0.0,0.0,0.0
BP - Woodland Elementary - SHBP,02096,Cameron,BackPacks,2025-05-31,0.0,90.0,0.0,0.0,0.0
BP - Youngsville Elementary - SHBP,02071,Warren,BackPacks,2024-10-31,0.0,54.0,0.0,0.0,0.0
BP - Youngsville Elementary - SHBP,02071,Warren,BackPacks,2024-11-30,0.0,75.0,0.0,0.0,0.0
BP - Youngsville Elementary - SHBP,02071,Warren,BackPacks,2024-12-31,0.0,75.0,0.0,0.0,0.0
BP - Youngsville Elementary - SHBP,02071,Warren,BackPacks,2025-01-31,0.0,75.0,0.0,0.0,0.0
BP - Youngsville Elementary - SHBP,02071,Warren,BackPacks,2025-02-28,0.0,75.0,0.0,0.0,0.0
BP - Youngsville Elementary - SHBP,02071,Warren,BackPacks,2025-03-31,0.0,75.0,0.0,0.0,0.0
BP - Youngsville Elementary - SHBP,02071,Warren,BackPacks,2025-04-30,0.0,75.0,0.0,0.0,0.0
BP - Youngsville Elementary - SHBP,02071,Warren,BackPacks,2025-05-31,0.0,75.0,0.0,0.0,0.0
Beatty Warren Middle School - SCHOOL PANTRY,09745,Warren,School Pantry,2024-10-31,0.0,45.0,0.0,0.0,0.0
Beatty Warren Middle School - SCHOOL PANTRY,09745,Warren,School Pantry,2024-11-30,0.0,50.0,0.0,0.0,0.0
Beatty Warren Middle School - SCHOOL PANTRY,09745,Warren,School Pantry,2024-12-31,0.0,51.0,0.0,0.0,0.0
Beatty Warren Middle School - SCHOOL PANTRY,09745,Warren,School Pantry,2025-01-31,0.0,53.0,0.0,0.0,0.0
Beatty Warren Middle School - SCHOOL PANTRY,09745,Warren,School Pantry,2025-02-28,0.0,51.0,0.0,0.0,0.0
Beatty Warren Middle School - SCHOOL PANTRY,09745,Warren,School Pantry,2025-03-31,0.0,52.0,0.0,0.0,0.0
Beatty Warren Middle School - SCHOOL PANTRY,09745,Warren,School Pantry,2025-04-30,0.0,52.0,0.0,0.0,0.0
Beatty Warren Middle School - SCHOOL PANTRY,09745,Warren,School Pantry,2025-06-30,0.0,52.0,0.0,0.0,0.0
Bethany Outreach - FP,01521,Erie,Food Pantry/TEFAP,2024-07-31,454.0,464.0,324.0,145.0,1063.0
Bethany Outreach - FP,01521,Erie,Food Pantry/TEFAP,2024-08-31,448.0,397.0,128.0,149.0,994.0
Bethany Outreach - FP,01521,Erie,Food Pantry/TEFAP,2024-10-31,527.0,455.0,147.0,172.0,1154.0
Bethany Outreach - FP,01521,Erie,Food Pantry/TEFAP,2024-11-30,443.0,328.0,108.0,130.0,901.0
Bethany Outreach - FP,01521,Erie,Food Pantry/TEFAP,2024-12-31,400.0,336.0,47.0,118.0,854.0
Bethany Outreach - FP,01521,Erie,Food Pantry/TEFAP,2025-01-31,374.0,310.0,52.0,98.0,782.0
Bethany Outreach - FP,01521,Erie,Food Pantry/TEFAP,2025-02-28,404.0,356.0,56.0,105.0,865.0
Bethany Outreach - FP,01521,Erie,Food Pantry/TEFAP,2025-03-31,445.0,393.0,69.0,117.0,955.0
Bethany Outreach - FP,01521,Erie,Food Pantry/TEFAP,2025-04-30,510.0,448.0,70.0,118.0,1076.0
Bethany Outreach - FP,01521,Erie,Food Pantry/TEFAP,2025-05-31,430.0,380.0,53.0,122.0,932.0
Bethany Outreach - FP,01521,Erie,Food Pantry/TEFAP,2025-06-30,391.0,320.0,49.0,105.0,816.0
Bethesda Youth Services-Youth Rehab,04005,Crawford,Non-Emerg. Meal/Snack,2024-12-31,0.0,0.0,0.0,0.0,26.0
Blessed Sacrament - FP,01009,Erie,Food Pantry/TEFAP,2024-07-31,67.0,29.0,2.0,20.0,116.0
Blessed Sacrament - FP,01009,Erie,Food Pantry/TEFAP,2024-08-31,70.0,27.0,5.0,22.0,118.0
Blessed Sacrament - FP,01009,Erie,Food Pantry/TEFAP,2024-09-30,75.0,30.0,3.0,23.0,128.0
Blessed Sacrament - FP,01009,Erie,Food Pantry/TEFAP,2024-10-31,154.0,61.0,5.0,44.0,258.0
Blessed Sacrament - FP,01009,Erie,Food Pantry/TEFAP,2024-11-30,81.0,33.0,2.0,24.0,138.0
Blessed Sacrament - FP,01009,Erie,Food Pantry/TEFAP,2024-12-31,88.0,33.0,3.0,25.0,146.0
Blessed Sacrament - FP,01009,Erie,Food Pantry/TEFAP,2025-01-31,88.0,36.0,1.0,25.0,149.0
Blessed Sacrament - FP,01009,Erie,Food Pantry/TEFAP,2025-02-28,88.0,36.0,0.0,25.0,149.0
Blessed Sacrament - FP,01009,Erie,Food Pantry/TEFAP,2025-03-31,72.0,29.0,4.0,29.0,130.0
Blessed Sacrament - FP,01009,Erie,Food Pantry/TEFAP,2025-04-30,68.0,28.0,2.0,30.0,126.0
Blessed Sacrament - FP,01009,Erie,Food Pantry/TEFAP,2025-05-31,68.0,28.0,0.0,30.0,126.0
Blessed Sacrament - FP,01009,Erie,Food Pantry/TEFAP,2025-06-30,68.0,28.0,0.0,30.0,126.0
Brookville Area - FP,01012,Jefferson,Food Pantry/TEFAP,2024-07-31,236.0,131.0,259.0,183.0,550.0
Brookville Area - FP,01012,Jefferson,Food Pantry/TEFAP,2024-08-31,264.0,143.0,8.0,185.0,592.0
